Entry Date,Exit Date,Ticker,Entry Price,Exit Price,Shares,Max Leverage,PnL,PnL %,Days Held,Exit Reason
2011-06-30,2011-09-22,GOLD,1502.3,1739.2,2.0175,2.0,955.91,31.54,84,TRAILING STOP: Price 1739.20 < Stop 1748.61
2011-09-07,2011-09-22,SILVER,41.572,36.538,72.2967,1.0,-363.94,-12.11,15,STOP LOSS: -12.1%
2011-09-12,2011-09-22,PLATINUM,1809.4,1710.6,1.6694,1.0,-164.94,-5.46,10,TRAILING STOP: Price 1710.60 < Stop 1755.06
2011-09-13,2011-09-22,CORN,709.25,650.0,4.3493,1.0,-257.7,-8.35,9,STOP LOSS: -8.4%
2011-09-13,2011-09-22,SOYBEANS,1381.25,1283.0,2.1886,1.0,-215.03,-7.11,9,TRAILING STOP: Price 1283.00 < Stop 1314.28
2011-09-22,2011-09-23,SILVER,36.538,30.051,92.1698,1.0,-597.91,-17.75,1,STOP LOSS: -17.8%
2011-09-22,2011-09-26,GOLD,1739.2,1592.5,1.9759,1.0,-289.86,-8.43,4,STOP LOSS: -8.4%
2011-07-12,2011-10-07,TNOTE10,124.625,128.8906,24.3132,1.5,155.57,5.13,87,TRAILING STOP: Price 128.89 < Stop 129.25
2011-08-02,2011-10-10,TBOND,130.8125,138.6875,24.0976,2.0,379.54,12.04,69,TRAILING STOP: Price 138.69 < Stop 139.70
2011-10-17,2011-10-20,SUGAR,27.79,26.8,118.067,1.0,-116.89,-3.56,3,MOMENTUM REVERSAL: -7.0%
2011-09-26,2011-11-21,GOLD,1592.5,1678.3,2.1467,2.0,368.38,10.78,56,TRAILING STOP: Price 1678.30 < Stop 1708.58
2011-11-21,2011-12-14,GOLD,1678.3,1584.3,1.9987,1.0,-187.88,-5.6,23,TRAILING STOP: Price 1584.30 < Stop 1643.05
2011-10-07,2011-12-23,TNOTE10,128.8906,129.8594,26.4877,1.0,25.66,0.75,77,TRAILING STOP: Price 129.86 < Stop 129.95
2011-10-10,2012-01-20,TBOND,138.6875,141.875,24.6336,1.0,78.52,2.3,102,TRAILING STOP: Price 141.88 < Stop 142.12
2011-10-13,2012-01-27,DXY,76.99,78.9,43.4867,1.5,124.59,3.72,106,TRAILING STOP: Price 78.90 < Stop 78.92
2012-01-10,2012-03-05,GOLD,1631.0,1703.0,1.8966,1.0,136.56,4.41,55,TRAILING STOP: Price 1703.00 < Stop 1707.81
2012-01-20,2012-03-09,TBOND,141.875,141.75,21.8604,1.0,-2.73,-0.09,49,TRAILING STOP: Price 141.75 < Stop 141.89
2011-12-23,2012-03-13,TNOTE10,129.8594,130.4844,25.8262,1.0,16.14,0.48,81,TRAILING STOP: Price 130.48 < Stop 130.57
2012-03-09,2012-03-14,TBOND,141.75,138.0625,21.1132,1.0,-77.86,-2.6,5,TRAILING STOP: Price 138.06 < Stop 138.21
2012-03-13,2012-03-19,TNOTE10,130.4844,128.5312,22.9939,1.0,-44.91,-1.5,6,TRAILING STOP: Price 128.53 < Stop 128.61
2011-12-23,2012-03-29,CRUDE,99.68,102.78,32.9725,1.0,102.21,3.11,97,TRAILING STOP: Price 102.78 < Stop 103.04
2012-03-05,2012-04-04,GOLD,1703.0,1612.3,1.7561,1.0,-159.28,-5.33,30,TRAILING STOP: Price 1612.30 < Stop 1636.59
2012-01-03,2012-04-09,DOW,12397.3799,12929.5898,0.2546,1.5,203.26,6.44,97,TRAILING STOP: Price 12929.59 < Stop 12934.36
2012-01-03,2012-04-10,XLV,27.841,29.16,115.6915,1.5,228.9,7.11,98,TRAILING STOP: Price 29.16 < Stop 29.29
2012-01-31,2012-04-10,SP500,1312.41,1358.59,2.3214,1.0,107.2,3.52,70,TRAILING STOP: Price 1358.59 < Stop 1377.29
2012-02-03,2012-04-10,NASDAQ,2905.6599,2991.22,1.0276,1.0,87.92,2.94,67,TRAILING STOP: Price 2991.22 < Stop 3016.24
2012-03-19,2012-04-11,USDJPY,83.45,80.694,35.923,1.0,-99.0,-3.3,23,TRAILING STOP: Price 80.69 < Stop 80.80
2011-12-06,2012-04-16,XLK,10.7668,12.2162,305.3266,1.0,442.54,13.46,132,TRAILING STOP: Price 12.22 < Stop 12.27
2012-01-27,2012-04-27,DXY,78.9,78.7,39.4026,1.0,-7.88,-0.25,91,TRAILING STOP: Price 78.70 < Stop 78.87
2012-04-13,2012-05-07,NIKKEI,9637.9902,9119.1396,0.3129,1.0,-162.35,-5.38,24,TRAILING STOP: Price 9119.14 < Stop 9252.64
2012-04-04,2012-05-09,SOYBEANS,1419.5,1427.75,2.1149,1.0,17.45,0.58,35,TRAILING STOP: Price 1427.75 < Stop 1430.14
2012-04-09,2012-05-09,DOW,12929.5898,12835.0596,0.2327,1.0,-22.0,-0.73,30,TRAILING STOP: Price 12835.06 < Stop 12864.84
2012-04-10,2012-05-09,NASDAQ,2991.22,2934.71,1.0296,1.0,-58.18,-1.89,29,TRAILING STOP: Price 2934.71 < Stop 2935.41
2012-04-10,2012-05-09,SP500,1358.59,1354.58,2.2216,1.0,-8.91,-0.3,29,TRAILING STOP: Price 1354.58 < Stop 1358.42
2012-04-16,2012-05-10,XLK,12.2162,11.9535,248.0373,1.0,-65.15,-2.15,24,TRAILING STOP: Price 11.95 < Stop 11.97
2012-04-10,2012-05-17,XLV,29.16,28.9768,107.7719,1.0,-19.74,-0.63,37,TRAILING STOP: Price 28.98 < Stop 29.11
2012-05-09,2012-05-17,DOW,12835.0596,12442.4902,0.2401,1.0,-94.24,-3.06,8,TRAILING STOP: Price 12442.49 < Stop 12453.42
2012-05-10,2012-05-17,SP500,1357.99,1304.86,2.2671,1.0,-120.45,-3.91,7,TRAILING STOP: Price 1304.86 < Stop 1310.95
2012-05-09,2012-05-18,NASDAQ,2934.71,2778.79,1.0713,1.0,-167.04,-5.31,9,TRAILING STOP: Price 2778.79 < Stop 2803.81
2012-05-10,2012-05-18,GBPUSD,1.6138,1.5785,1869.5985,1.0,-65.96,-2.19,8,TRAILING STOP: Price 1.58 < Stop 1.58
2012-05-09,2012-05-23,SOYBEANS,1427.75,1362.5,2.247,1.0,-146.62,-4.57,14,TRAILING STOP: Price 1362.50 < Stop 1367.35
2012-04-27,2012-05-31,USDJPY,81.058,78.982,37.399,1.0,-77.64,-2.56,34,TRAILING STOP: Price 78.98 < Stop 79.24
2012-05-22,2012-06-04,DOW,12502.8096,12101.46,0.2455,1.0,-98.54,-3.21,13,TRAILING STOP: Price 12101.46 < Stop 12118.79
2012-05-29,2012-06-04,SOYBEANS,1386.75,1340.0,2.1693,1.0,-101.41,-3.37,6,MOMENTUM REVERSAL: -5.3%
2012-03-29,2012-06-21,TNOTE10,129.9062,133.3594,23.1366,1.5,119.84,3.99,84,TRAILING STOP: Price 133.36 < Stop 133.51
2012-03-14,2012-06-29,TBOND,138.0625,147.9688,21.7194,2.0,430.32,14.35,107,TRAILING STOP: Price 147.97 < Stop 148.22
2012-05-17,2012-07-24,XLV,28.9768,29.9256,108.3004,1.0,102.75,3.27,68,TRAILING STOP: Price 29.93 < Stop 29.95
2012-06-29,2012-08-07,TBOND,147.9688,148.6562,20.3475,1.0,13.99,0.46,39,TRAILING STOP: Price 148.66 < Stop 148.68
2012-06-21,2012-08-08,TNOTE10,133.3594,133.4844,22.9719,1.0,2.87,0.09,48,TRAILING STOP: Price 133.48 < Stop 133.57
2012-05-07,2012-08-21,DXY,79.6,81.91,38.0393,1.5,131.81,4.35,106,TRAILING STOP: Price 81.91 < Stop 81.94
2012-06-25,2012-08-27,WHEAT,724.25,862.0,4.1453,1.0,571.02,19.02,63,TRAILING STOP: Price 862.00 < Stop 862.85
2012-08-21,2012-09-11,CORN,831.25,782.25,3.6324,1.0,-177.99,-5.89,21,TRAILING STOP: Price 782.25 < Stop 783.21
2012-08-07,2012-09-13,TBOND,148.6562,146.6562,20.2856,1.0,-40.57,-1.35,37,TRAILING STOP: Price 146.66 < Stop 146.77
2012-06-07,2012-09-17,SOYBEANS,1428.0,1669.0,2.1444,2.0,1033.62,33.75,102,TRAILING STOP: Price 1669.00 < Stop 1672.90
2012-08-08,2012-09-20,TNOTE10,133.4844,132.4062,22.5989,1.0,-24.36,-0.81,43,TRAILING STOP: Price 132.41 < Stop 132.91
2012-09-11,2012-09-26,CORN,782.25,724.75,3.8693,1.0,-222.48,-7.35,15,TRAILING STOP: Price 724.75 < Stop 730.99
2012-09-17,2012-10-01,SOYBEANS,1669.0,1560.25,1.8257,1.0,-198.55,-6.52,14,TRAILING STOP: Price 1560.25 < Stop 1561.80
2012-05-17,2012-10-08,XLK,11.5616,12.8481,266.0043,1.0,342.2,11.13,144,TRAILING STOP: Price 12.85 < Stop 12.85
2012-05-21,2012-10-09,NASDAQ,2847.21,3065.02,1.1002,1.0,239.63,7.65,141,TRAILING STOP: Price 3065.02 < Stop 3086.69
2012-05-23,2012-10-12,SP500,1318.86,1428.59,2.3275,2.0,510.8,16.64,142,TRAILING STOP: Price 1428.59 < Stop 1430.43
2012-10-12,2012-10-15,NATGAS,3.611,3.486,847.9828,1.0,-106.0,-3.46,3,MOMENTUM REVERSAL: -5.9%
2012-09-20,2012-10-17,TNOTE10,132.4062,132.0781,23.0051,1.0,-7.55,-0.25,27,TRAILING STOP: Price 132.08 < Stop 132.23
2012-09-13,2012-10-18,TBOND,146.6562,146.375,20.6314,1.0,-5.8,-0.19,35,TRAILING STOP: Price 146.38 < Stop 146.38
2012-10-09,2012-10-19,GOLD,1763.0,1722.8,1.7308,1.0,-69.58,-2.28,10,TRAILING STOP: Price 1722.80 < Stop 1723.43
2012-06-06,2012-10-23,DOW,12414.79,13102.5303,0.2517,2.0,346.2,11.08,139,TRAILING STOP: Price 13102.53 < Stop 13238.17
2012-07-24,2012-10-23,XLV,29.9256,32.2547,100.763,2.0,469.37,15.57,91,TRAILING STOP: Price 32.25 < Stop 32.26
2012-10-17,2012-10-23,NASDAQ,3104.1201,2990.46,0.9856,1.0,-112.03,-3.66,6,TRAILING STOP: Price 2990.46 < Stop 2998.78
2012-10-08,2012-10-24,XLE,22.7934,22.0202,133.589,1.0,-103.29,-3.39,16,TRAILING STOP: Price 22.02 < Stop 22.16
2012-10-15,2012-10-24,RUSSELL2000,828.28,813.65,3.6943,1.0,-54.05,-1.77,9,TRAILING STOP: Price 813.65 < Stop 815.95
2012-10-18,2012-10-24,NATGAS,3.587,3.45,852.725,1.0,-116.82,-3.82,6,MOMENTUM REVERSAL: -5.7%
2012-10-23,2012-11-08,NASDAQ,2990.46,2895.5801,1.0467,1.0,-99.31,-3.17,16,TRAILING STOP: Price 2895.58 < Stop 2904.76
2012-10-23,2012-11-08,SP500,1413.11,1377.51,2.1708,1.0,-77.28,-2.52,16,TRAILING STOP: Price 1377.51 < Stop 1377.70
2012-10-24,2012-11-08,RUSSELL2000,813.65,793.65,3.9133,1.0,-78.27,-2.46,15,TRAILING STOP: Price 793.65 < Stop 797.26
2012-10-01,2012-11-09,SOYBEANS,1560.25,1452.0,1.9467,1.0,-210.73,-6.94,39,TRAILING STOP: Price 1452.00 < Stop 1484.92
2012-09-26,2012-11-12,CORN,724.75,718.0,4.1962,1.0,-28.32,-0.93,47,TRAILING STOP: Price 718.00 < Stop 729.08
2012-10-23,2012-11-14,XLV,32.2547,31.1766,99.0278,1.0,-106.76,-3.34,22,TRAILING STOP: Price 31.18 < Stop 31.34
2012-10-24,2012-11-14,XLE,22.0202,21.2037,141.7054,1.0,-115.7,-3.71,21,TRAILING STOP: Price 21.20 < Stop 21.31
2012-08-27,2012-11-15,WHEAT,862.0,845.5,3.5157,1.0,-58.01,-1.91,80,TRAILING STOP: Price 845.50 < Stop 846.14
2012-10-24,2012-12-04,GOLD,1700.5,1694.4,1.7983,1.0,-10.97,-0.36,41,TRAILING STOP: Price 1694.40 < Stop 1706.15
2012-11-14,2012-12-10,NATGAS,3.76,3.46,826.8798,1.0,-248.06,-7.98,26,TRAILING STOP: Price 3.46 < Stop 3.49
2012-11-12,2012-12-11,CORN,718.0,724.25,4.2454,1.0,26.53,0.87,29,TRAILING STOP: Price 724.25 < Stop 724.92
2012-11-15,2012-12-11,WHEAT,845.5,805.75,3.6019,1.0,-143.18,-4.7,26,TRAILING STOP: Price 805.75 < Stop 831.56
2012-10-19,2012-12-13,TBOND,147.5625,149.1875,20.7179,1.5,50.5,1.65,55,TRAILING STOP: Price 149.19 < Stop 149.29
2012-11-08,2012-12-17,TNOTE10,133.8594,132.9844,23.7514,1.0,-20.78,-0.65,39,TRAILING STOP: Price 132.98 < Stop 133.15
2012-12-13,2012-12-20,TBOND,149.1875,146.5,20.3759,1.0,-54.76,-1.8,7,TRAILING STOP: Price 146.50 < Stop 146.57
2012-11-14,2012-12-28,XLV,31.1766,31.9192,97.7301,1.0,72.58,2.38,44,TRAILING STOP: Price 31.92 < Stop 32.21
2012-12-17,2012-12-28,XLE,22.2274,21.7065,136.8671,1.0,-71.29,-2.34,11,TRAILING STOP: Price 21.71 < Stop 21.85
2012-12-20,2012-12-28,SP500,1443.6899,1402.4301,2.1064,1.0,-86.91,-2.86,8,TRAILING STOP: Price 1402.43 < Stop 1404.99
2012-12-11,2013-01-02,WHEAT,805.75,755.25,3.8479,1.0,-194.32,-6.27,22,TRAILING STOP: Price 755.25 < Stop 766.66
2012-12-11,2013-01-04,CORN,724.25,680.25,4.1953,1.0,-184.59,-6.08,24,TRAILING STOP: Price 680.25 < Stop 687.35
2012-12-28,2013-01-04,TBOND,148.375,144.5,20.8789,1.0,-80.91,-2.61,7,TRAILING STOP: Price 144.50 < Stop 144.58
2012-12-10,2013-01-09,NATGAS,3.46,3.113,879.1164,1.0,-305.05,-10.03,30,STOP LOSS: -10.0%
2012-11-08,2013-01-21,GBPUSD,1.5982,1.5855,1910.5432,1.0,-24.21,-0.79,74,TRAILING STOP: Price 1.59 < Stop 1.59
2012-11-08,2013-02-05,HANGSENG,21566.9102,23148.5293,0.1445,2.0,456.99,14.67,89,TRAILING STOP: Price 23148.53 < Stop 23165.71
2013-02-05,2013-02-11,CORN,729.0,702.25,4.1613,1.0,-111.32,-3.67,6,TREND REVERSAL: Death cross + below SMA200
2013-01-09,2013-02-14,NATGAS,3.113,3.163,970.9167,1.0,48.55,1.61,36,TRAILING STOP: Price 3.16 < Stop 3.22
2013-02-11,2013-02-20,PLATINUM,1695.0,1646.0,1.7884,1.0,-87.63,-2.89,9,TRAILING STOP: Price 1646.00 < Stop 1672.50
2012-12-04,2013-02-21,RUSSELL2000,822.12,905.4,3.7044,2.0,617.0,20.26,79,TRAILING STOP: Price 905.40 < Stop 907.07
2013-01-04,2013-02-21,EURUSD,1.3033,1.3273,2371.032,1.0,57.01,1.84,48,TRAILING STOP: Price 1.33 < Stop 1.33
2012-11-09,2013-02-25,XLF,9.8595,11.0478,309.2361,2.0,734.95,24.11,108,TRAILING STOP: Price 11.05 < Stop 11.08
2012-12-28,2013-02-25,XLE,21.7065,23.6027,139.8633,2.0,530.41,17.47,59,TRAILING STOP: Price 23.60 < Stop 23.70
2013-01-02,2013-02-25,SP500,1462.42,1487.85,2.0742,1.5,79.12,2.61,54,TRAILING STOP: Price 1487.85 < Stop 1492.51
2013-02-20,2013-02-25,PLATINUM,1646.0,1619.6,1.8411,1.0,-48.6,-1.6,5,MOMENTUM REVERSAL: -5.7%
2013-02-25,2013-03-28,EURUSD,1.3196,1.2778,2415.0178,1.0,-100.95,-3.17,31,TRAILING STOP: Price 1.28 < Stop 1.28
2013-01-04,2013-04-02,NIKKEI,10688.1104,12003.4297,0.2833,1.0,372.67,12.31,88,TRAILING STOP: Price 12003.43 < Stop 12044.30
2013-01-21,2013-04-02,USDJPY,90.181,93.18,33.517,1.0,100.52,3.33,71,TRAILING STOP: Price 93.18 < Stop 93.23
2013-02-21,2013-04-03,RUSSELL2000,905.4,918.71,3.4305,1.5,68.49,2.21,41,TRAILING STOP: Price 918.71 < Stop 927.17
2013-02-25,2013-04-15,XLE,23.6027,23.3619,137.7756,1.0,-33.18,-1.02,49,TRAILING STOP: Price 23.36 < Stop 23.79
2013-04-03,2013-04-15,RUSSELL2000,918.71,907.18,3.4083,1.0,-39.3,-1.26,12,TRAILING STOP: Price 907.18 < Stop 910.87
2013-02-21,2013-04-18,NASDAQ,3131.49,3166.3601,0.972,1.0,33.89,1.11,56,TRAILING STOP: Price 3166.36 < Stop 3179.54
2013-02-25,2013-04-18,XLK,12.3725,12.44,252.4238,1.0,17.06,0.55,52,TRAILING STOP: Price 12.44 < Stop 12.53
2013-02-26,2013-04-18,SP500,1496.9399,1541.61,2.0446,1.0,91.33,2.98,51,TRAILING STOP: Price 1541.61 < Stop 1542.90
2013-02-14,2013-05-07,NATGAS,3.163,3.92,958.6369,1.0,725.69,23.93,82,TRAILING STOP: Price 3.92 < Stop 3.99
2013-04-15,2013-05-23,NIKKEI,13275.6602,14483.9805,0.2358,2.0,569.95,18.2,38,TRAILING STOP: Price 14483.98 < Stop 14757.72
2012-12-28,2013-06-05,XLV,31.9192,38.4835,99.0351,1.0,650.09,20.57,159,TRAILING STOP: Price 38.48 < Stop 38.68
2013-04-18,2013-06-05,XLE,23.3275,24.8856,139.5671,1.0,217.46,6.68,48,TRAILING STOP: Price 24.89 < Stop 24.93
2013-04-18,2013-06-05,SP500,1541.61,1608.9,2.0283,1.0,136.48,4.36,48,TRAILING STOP: Price 1608.90 < Stop 1617.09
2013-03-28,2013-06-06,DXY,82.99,81.52,36.8857,1.0,-54.22,-1.77,70,TRAILING STOP: Price 81.52 < Stop 81.88
2013-05-07,2013-06-06,NATGAS,3.92,3.827,785.245,1.0,-73.03,-2.37,30,TRAILING STOP: Price 3.83 < Stop 3.92
2013-04-02,2013-06-07,USDJPY,93.18,97.327,33.5952,1.5,208.98,6.68,66,TRAILING STOP: Price 97.33 < Stop 98.37
2013-04-18,2013-06-21,NASDAQ,3166.3601,3357.25,1.0077,1.0,192.35,6.03,64,TRAILING STOP: Price 3357.25 < Stop 3362.66
2013-06-06,2013-06-21,XLK,13.3441,13.0147,232.7692,1.0,-76.66,-2.47,15,TRAILING STOP: Price 13.01 < Stop 13.03
2013-04-15,2013-06-24,RUSSELL2000,907.18,951.05,3.5218,1.5,231.75,7.25,70,TRAILING STOP: Price 951.05 < Stop 954.18
2013-04-18,2013-06-24,XLF,11.4512,12.1099,267.5965,1.0,176.28,5.75,67,TRAILING STOP: Price 12.11 < Stop 12.26
2013-06-05,2013-06-24,XLE,24.8856,24.1609,127.5823,1.0,-92.46,-2.91,19,TRAILING STOP: Price 24.16 < Stop 24.19
2013-06-05,2013-06-24,SP500,1608.9,1573.09,1.9339,1.0,-69.25,-2.23,19,TRAILING STOP: Price 1573.09 < Stop 1583.07
2013-06-06,2013-06-27,NATGAS,3.827,3.582,828.188,1.0,-202.91,-6.4,21,TRAILING STOP: Price 3.58 < Stop 3.64
2013-06-21,2013-07-05,EURUSD,1.3236,1.2908,2352.1845,1.0,-77.12,-2.48,14,TREND REVERSAL: Death cross + below SMA200
2013-06-27,2013-07-12,SOYBEANS,1548.5,1563.25,2.008,1.5,44.43,1.43,15,MOMENTUM REVERSAL: -5.2%
2013-07-05,2013-07-22,DXY,84.42,82.22,36.8156,1.0,-80.99,-2.61,17,TRAILING STOP: Price 82.22 < Stop 82.28
2013-06-24,2013-07-29,NIKKEI,13062.7803,13661.1299,0.2383,1.0,142.56,4.58,35,TRAILING STOP: Price 13661.13 < Stop 13999.44
2013-06-07,2013-08-08,USDJPY,97.327,96.57,31.9619,1.0,-24.2,-0.78,62,TRAILING STOP: Price 96.57 < Stop 97.39
2013-06-05,2013-08-15,XLV,38.4835,40.5102,84.1857,2.0,341.24,10.53,71,TRAILING STOP: Price 40.51 < Stop 40.67
2013-06-24,2013-08-15,RUSSELL2000,951.05,1027.61,3.477,2.0,532.4,16.1,52,TRAILING STOP: Price 1027.61 < Stop 1034.33
2013-06-24,2013-08-15,SP500,1573.09,1661.3199,2.0189,2.0,356.25,11.22,52,TRAILING STOP: Price 1661.32 < Stop 1672.51
2013-06-24,2013-08-16,XLE,24.1609,25.4849,134.1292,1.5,266.37,8.22,53,TRAILING STOP: Price 25.48 < Stop 25.49
2013-06-21,2013-08-19,NASDAQ,3357.25,3589.0901,0.9462,1.5,329.07,10.36,59,TRAILING STOP: Price 3589.09 < Stop 3597.01
2013-07-22,2013-08-20,COTTON,86.39,88.76,35.9677,2.0,170.49,5.49,29,TRAILING STOP: Price 88.76 < Stop 90.19
2013-07-12,2013-08-27,XLK,13.6205,13.3773,228.2515,1.0,-55.5,-1.79,46,TRAILING STOP: Price 13.38 < Stop 13.42
2013-07-29,2013-09-06,EURUSD,1.3287,1.3118,2340.71,1.0,-39.58,-1.27,39,TRAILING STOP: Price 1.31 < Stop 1.31
2013-09-06,2013-09-18,DXY,82.15,80.24,38.3532,1.0,-73.25,-2.33,12,TRAILING STOP: Price 80.24 < Stop 80.42
2013-05-23,2013-09-24,CRUDE,94.25,103.13,32.7917,1.0,291.19,9.42,124,TRAILING STOP: Price 103.13 < Stop 103.52
2013-08-15,2013-09-30,SP500,1661.3199,1681.55,1.8884,1.5,57.3,1.83,46,TRAILING STOP: Price 1681.55 < Stop 1683.85
2013-08-08,2013-10-03,USDJPY,96.57,97.3,32.2019,1.0,23.51,0.76,56,TRAILING STOP: Price 97.30 < Stop 97.44
2013-08-20,2013-10-04,NIKKEI,13396.3799,14024.3096,0.2355,1.5,221.78,7.03,45,TRAILING STOP: Price 14024.31 < Stop 14122.62
2013-08-15,2013-10-08,XLV,40.5102,40.9067,80.6361,1.0,31.98,0.98,54,TRAILING STOP: Price 40.91 < Stop 41.22
2013-08-15,2013-10-08,RUSSELL2000,1027.61,1047.26,3.1152,1.5,91.82,2.87,54,TRAILING STOP: Price 1047.26 < Stop 1053.70
2013-08-16,2013-10-08,XLE,25.4849,25.8962,123.3918,1.0,50.76,1.61,53,TRAILING STOP: Price 25.90 < Stop 25.90
2013-08-19,2013-10-08,NASDAQ,3589.0901,3694.8301,0.8782,1.5,139.29,4.42,50,TRAILING STOP: Price 3694.83 < Stop 3706.36
2013-08-27,2013-10-08,XLK,13.3773,13.5149,235.6488,1.5,48.65,1.54,42,TRAILING STOP: Price 13.51 < Stop 13.59
2013-09-24,2013-10-22,CRUDE,103.13,97.8,30.5818,1.0,-163.0,-5.17,28,TRAILING STOP: Price 97.80 < Stop 98.56
2013-09-18,2013-11-04,EURUSD,1.3358,1.3494,2357.5905,1.5,48.13,1.53,47,TRAILING STOP: Price 1.35 < Stop 1.35
2013-10-08,2013-11-07,RUSSELL2000,1047.26,1079.09,3.2014,1.0,101.9,3.04,30,TRAILING STOP: Price 1079.09 < Stop 1083.93
2013-10-04,2013-11-08,NIKKEI,14024.3096,14086.7998,0.2252,1.0,14.07,0.45,35,TRAILING STOP: Price 14086.80 < Stop 14091.94
2013-10-08,2013-11-13,HANGSENG,23178.8496,22463.8301,0.1361,1.0,-97.34,-3.08,36,TRAILING STOP: Price 22463.83 < Stop 22637.31
2013-10-08,2013-12-11,XLE,25.8962,26.8071,126.8776,1.0,115.57,3.52,64,TRAILING STOP: Price 26.81 < Stop 26.87
2013-11-07,2013-12-11,RUSSELL2000,1079.09,1101.5,2.9276,1.0,65.61,2.08,34,TRAILING STOP: Price 1101.50 < Stop 1108.01
2013-10-08,2013-12-12,XLV,40.9067,44.0616,83.6324,1.0,263.85,7.71,65,TRAILING STOP: Price 44.06 < Stop 44.21
2013-12-17,2014-01-09,NATGAS,4.287,4.005,738.8039,1.0,-208.34,-6.58,23,TRAILING STOP: Price 4.01 < Stop 4.05
2013-12-11,2014-01-13,XLE,26.8071,26.97,122.7265,1.5,29.98,0.91,33,TRAILING STOP: Price 26.97 < Stop 27.12
2013-11-04,2014-01-20,EURUSD,1.3494,1.3528,2336.7048,1.0,7.85,0.25,77,TRAILING STOP: Price 1.35 < Stop 1.35
2013-09-30,2014-01-24,SP500,1681.55,1790.29,1.8761,2.0,408.01,12.93,116,TRAILING STOP: Price 1790.29 < Stop 1806.37
2013-10-08,2014-01-24,NASDAQ,3694.8301,4128.1699,0.8715,2.0,755.29,23.46,108,TRAILING STOP: Price 4128.17 < Stop 4128.93
2013-12-12,2014-01-24,XLV,44.0616,45.7982,74.8463,1.5,194.96,5.91,43,TRAILING STOP: Price 45.80 < Stop 45.87
2013-12-13,2014-01-24,XLF,13.679,13.7303,236.2668,1.0,12.12,0.38,42,TRAILING STOP: Price 13.73 < Stop 14.00
2014-01-15,2014-01-24,RUSSELL2000,1171.35,1144.13,2.7031,1.0,-73.58,-2.32,9,TRAILING STOP: Price 1144.13 < Stop 1148.30
2013-10-03,2014-01-27,USDJPY,97.3,102.05,32.4181,1.5,230.98,7.32,116,TRAILING STOP: Price 102.05 < Stop 102.50
2013-11-08,2014-01-27,XLK,14.5308,14.9901,217.4312,1.0,99.87,3.16,80,TRAILING STOP: Price 14.99 < Stop 15.03
2014-01-24,2014-02-03,RUSSELL2000,1144.13,1094.58,2.9552,1.0,-146.43,-4.33,10,TRAILING STOP: Price 1094.58 < Stop 1098.51
2014-01-27,2014-02-04,NIKKEI,15005.7305,14008.4697,0.2167,1.0,-216.09,-6.65,8,TRAILING STOP: Price 14008.47 < Stop 14429.84
2014-01-09,2014-02-27,NATGAS,4.005,4.511,789.7842,1.0,399.63,12.63,49,TRAILING STOP: Price 4.51 < Stop 4.72
2013-10-22,2014-03-21,GBPUSD,1.6135,1.6509,1953.6368,1.5,109.44,3.47,150,TRAILING STOP: Price 1.65 < Stop 1.65
2014-01-24,2014-03-26,NASDAQ,4128.1699,4173.5801,0.7866,1.0,35.72,1.1,61,TRAILING STOP: Price 4173.58 < Stop 4183.30
2014-02-03,2014-03-26,RUSSELL2000,1094.58,1155.49,2.9121,1.5,266.06,8.35,51,TRAILING STOP: Price 1155.49 < Stop 1158.27
2014-01-20,2014-04-07,EURUSD,1.3528,1.3704,2340.4895,1.0,41.31,1.3,77,TRAILING STOP: Price 1.37 < Stop 1.37
2014-03-26,2014-04-07,RUSSELL2000,1155.49,1135.78,2.825,1.0,-55.68,-1.71,12,TRAILING STOP: Price 1135.78 < Stop 1136.48
2014-01-24,2014-04-08,XLV,45.7982,47.03,75.3336,1.5,139.2,4.03,74,TRAILING STOP: Price 47.03 < Stop 47.25
2014-03-26,2014-04-10,NASDAQ,4173.5801,4054.1101,0.7665,1.0,-91.57,-2.86,15,TRAILING STOP: Price 4054.11 < Stop 4066.26
2014-01-24,2014-04-11,SP500,1790.29,1815.6899,1.7775,1.0,45.15,1.42,77,TRAILING STOP: Price 1815.69 < Stop 1830.49
2014-01-27,2014-04-11,USDJPY,102.05,101.38,31.2251,1.0,-20.92,-0.66,74,TRAILING STOP: Price 101.38 < Stop 101.65
2014-02-04,2014-04-11,XLK,14.7403,15.2276,216.0366,1.0,105.29,3.31,66,TRAILING STOP: Price 15.23 < Stop 15.26
2014-04-07,2014-05-07,SOYBEANS,1464.25,1451.0,2.1841,1.0,-28.94,-0.9,30,TRAILING STOP: Price 1451.00 < Stop 1455.41
2014-04-07,2014-05-08,RUSSELL2000,1135.78,1097.4301,2.8732,1.0,-110.19,-3.38,31,TRAILING STOP: Price 1097.43 < Stop 1104.69
2014-03-21,2014-05-09,COFFEE,171.15,180.8,18.6585,1.0,180.05,5.64,49,TRAILING STOP: Price 180.80 < Stop 188.05
2014-02-27,2014-05-12,NATGAS,4.511,4.434,707.6051,1.0,-54.49,-1.71,74,TRAILING STOP: Price 4.43 < Stop 4.47
2014-04-11,2014-05-14,EURUSD,1.3886,1.371,2352.5318,1.0,-41.61,-1.27,33,TRAILING STOP: Price 1.37 < Stop 1.37
2014-05-07,2014-05-15,WHEAT,729.75,678.25,4.3862,1.0,-225.89,-7.06,8,TRAILING STOP: Price 678.25 < Stop 682.16
