Entry,Exit,Ticker,Entry$,Exit$,Leverage,PnL$,PnL%,Days,Reason
2020-10-30,2021-05-14,CORN,398.5,685.0,1.0,33300.26,71.89,196,TRAILING STOP
2021-03-25,2021-05-17,WHEAT,612.5,699.75,1.5,11794.71,21.37,53,TRAILING STOP
2021-05-12,2021-05-17,BTC,49150.54,43537.51,1.0,-6386.7,-11.42,5,STOP LOSS: -11.4%
2021-03-30,2021-05-18,SOYBEANS,1366.75,1574.25,1.5,12501.68,22.77,49,TRAILING STOP
2021-05-17,2021-05-19,BTC,43537.51,37002.44,1.0,-8207.51,-15.01,2,STOP LOSS: -15.0%
2021-04-29,2021-05-21,COPPER,4.49,4.5,1.0,35.1,0.07,22,TRAILING STOP
2021-03-12,2021-05-24,NATGAS,2.6,2.89,1.5,8651.03,16.5,73,TRAILING STOP
2021-05-14,2021-05-25,CORN,685.0,620.25,1.0,-5147.24,-9.45,11,STOP LOSS: -9.5%
2021-05-17,2021-05-25,WHEAT,699.75,656.5,1.0,-3557.5,-6.18,8,STOP LOSS: -6.2%
2021-05-21,2021-06-10,COPPER,4.5,4.49,1.0,-73.08,-0.13,20,TRAILING STOP
2021-05-18,2021-06-14,SOYBEANS,1574.25,1472.25,1.0,-3584.04,-6.48,27,STOP LOSS: -6.5%
2021-06-10,2021-06-15,COPPER,4.49,4.34,1.0,-1824.62,-3.34,5,TRAILING STOP
2021-04-14,2021-06-17,EURUSD,1.2,1.2,1.5,271.66,0.52,64,TRAILING STOP
2021-05-12,2021-06-17,COFFEE,145.75,149.55,1.5,2077.77,3.91,36,TRAILING STOP
2021-05-19,2021-06-17,GOLD,1881.3,1773.8,1.0,-3135.53,-5.71,29,TRAILING STOP
2021-06-14,2021-06-17,SOYBEANS,1472.25,1329.75,1.0,-5272.45,-9.68,3,STOP LOSS: -9.7%
2021-04-20,2021-06-18,XLE,19.69,21.91,1.0,6243.28,11.3,59,TRAILING STOP
2021-05-11,2021-06-18,RUSSELL2000,2206.99,2237.75,2.5,1947.87,3.48,38,TRAILING STOP
2021-05-12,2021-06-18,SP500,4063.04,4166.45,1.5,2247.44,3.82,37,TRAILING STOP
2021-06-15,2021-06-18,COPPER,4.34,4.16,1.0,-2224.43,-4.09,3,TRAILING STOP
2021-05-11,2021-06-21,NIKKEI,28608.59,28010.93,1.5,-1664.2,-3.13,41,TRAILING STOP
2021-05-25,2021-06-25,WHEAT,656.5,637.0,1.0,-1707.56,-2.97,31,TRAILING STOP
2021-05-25,2021-06-25,CORN,620.25,636.5,1.0,1430.82,2.62,31,TRAILING STOP
2021-06-17,2021-07-06,COFFEE,149.55,147.9,1.5,-976.38,-1.65,19,TRAILING STOP
2021-06-18,2021-07-08,RUSSELL2000,2237.75,2231.68,1.0,-168.76,-0.27,20,TRAILING STOP
2021-06-18,2021-07-08,XLE,21.91,21.87,1.0,-125.36,-0.21,20,TRAILING STOP
2021-06-21,2021-07-08,NIKKEI,28010.93,28118.03,1.5,305.37,0.57,17,TRAILING STOP
2021-06-25,2021-07-08,WHEAT,637.0,612.25,1.0,-2182.59,-3.89,13,TRAILING STOP
2021-06-25,2021-07-08,CORN,636.5,638.0,1.0,125.76,0.24,13,TRAILING STOP
2021-04-20,2021-07-09,USDJPY,108.1,109.8,1.5,1240.1,2.36,80,TRAILING STOP
2021-07-08,2021-07-15,RUSSELL2000,2231.68,2190.29,1.0,-1205.91,-1.85,7,TRAILING STOP
2021-07-08,2021-07-15,CORN,638.0,564.25,1.5,-10710.51,-17.34,7,STOP LOSS: -11.6%
2021-07-08,2021-07-16,XLE,21.87,20.57,1.0,-3481.2,-5.93,8,TRAILING STOP
2021-05-12,2021-07-19,NASDAQ,13031.68,14274.98,2.5,14780.06,23.85,68,TRAILING STOP
2021-06-17,2021-07-19,XLK,69.1,71.56,2.5,4735.69,8.89,32,TRAILING STOP
2021-06-18,2021-07-19,SP500,4166.45,4258.49,2.0,2480.68,4.42,31,TRAILING STOP
2021-07-08,2021-07-19,NIKKEI,28118.03,27652.74,1.5,-1383.74,-2.48,11,TRAILING STOP
2021-06-17,2021-07-20,GBPUSD,1.4,1.37,1.0,-1284.85,-2.29,33,TRAILING STOP
2021-07-06,2021-08-02,COFFEE,147.9,172.8,1.0,9023.64,16.84,27,TRAILING STOP
2021-06-18,2021-08-04,COPPER,4.16,4.33,1.5,3219.62,6.04,47,TRAILING STOP
2021-06-17,2021-08-16,SOYBEANS,1329.75,1376.0,2.0,4319.94,6.96,60,TRAILING STOP
2021-08-04,2021-08-17,COPPER,4.33,4.2,1.0,-1640.99,-3.0,13,TRAILING STOP
2021-08-16,2021-08-17,BTC,46004.48,44695.36,1.0,-1572.1,-2.85,1,TREND REVERSAL
2021-07-16,2021-08-18,XLE,20.57,19.87,1.0,-1831.32,-3.43,33,TRAILING STOP
2021-07-19,2021-08-18,RUSSELL2000,2130.68,2158.78,1.0,832.18,1.32,30,TRAILING STOP
2021-07-19,2021-08-18,NASDAQ,14274.98,14525.91,1.5,1580.59,2.64,30,TRAILING STOP
2021-07-19,2021-08-18,SP500,4258.49,4400.27,2.0,3791.95,6.66,30,TRAILING STOP
2021-08-17,2021-08-20,GBPUSD,1.38,1.36,1.0,-840.79,-1.53,3,TRAILING STOP
2021-07-15,2021-08-30,WHEAT,672.0,708.75,1.0,3067.52,5.47,46,TRAILING STOP
2021-07-15,2021-09-01,CORN,564.25,515.5,1.0,-4603.9,-8.64,48,STOP LOSS: -8.6%
2021-07-20,2021-09-08,DOW,34511.99,35031.07,1.5,1221.3,2.26,50,TRAILING STOP
2021-08-02,2021-09-08,COFFEE,172.8,187.75,1.5,7080.17,12.98,37,TRAILING STOP
2021-08-20,2021-09-08,BTC,49339.18,46091.39,1.0,-3613.06,-6.58,19,STOP LOSS: -6.6%
2021-07-08,2021-09-09,SUGAR,17.45,19.24,1.5,8148.86,15.39,63,TRAILING STOP
2021-02-22,2021-09-10,XLV,105.38,123.87,2.5,25003.22,43.88,200,TRAILING STOP
2021-08-18,2021-09-10,RUSSELL2000,2158.78,2227.55,2.5,5102.39,7.96,23,TRAILING STOP
2021-08-18,2021-09-10,SP500,4400.27,4458.58,1.5,1091.87,1.99,23,TRAILING STOP
2021-09-01,2021-09-10,WHEAT,701.0,675.0,1.0,-2031.82,-3.71,9,TRAILING STOP
2021-09-08,2021-09-10,BTC,46091.39,44883.91,1.0,-1583.78,-2.62,2,TREND REVERSAL
2021-09-08,2021-09-10,ETH,3497.32,3211.51,1.0,-4458.85,-8.17,2,STOP LOSS: -8.2%
2021-08-18,2021-09-14,NASDAQ,14525.91,15037.76,2.5,5093.65,8.81,27,TRAILING STOP
2021-07-19,2021-09-20,XLK,71.56,73.69,2.5,4031.16,7.45,63,TRAILING STOP
2021-08-17,2021-09-20,COPPER,4.2,4.12,1.0,-1142.59,-1.98,34,TRAILING STOP
2021-09-10,2021-09-20,SP500,4458.58,4357.73,1.0,-1368.95,-2.26,10,TRAILING STOP
2021-09-10,2021-09-20,DOW,34607.72,33970.47,1.0,-1005.75,-1.84,10,TRAILING STOP
2021-09-14,2021-09-20,NASDAQ,15037.76,14713.9,1.0,-1185.26,-2.15,6,TRAILING STOP
2021-07-09,2021-09-22,USDJPY,109.8,109.15,1.0,-314.7,-0.59,75,TRAILING STOP
2021-09-10,2021-09-22,NIKKEI,30381.84,29639.4,1.0,-1405.0,-2.44,12,TRAILING STOP
2021-09-10,2021-09-28,XLV,123.87,119.34,1.0,-2451.69,-3.66,18,TRAILING STOP
2021-09-20,2021-09-30,NASDAQ,14713.9,14448.58,1.0,-1196.5,-1.8,10,TRAILING STOP
2021-09-20,2021-09-30,SP500,4357.73,4307.54,1.0,-726.02,-1.15,10,TRAILING STOP
2021-09-20,2021-09-30,XLK,73.69,72.21,1.0,-1202.56,-2.01,10,TRAILING STOP
2021-09-22,2021-10-01,NIKKEI,29639.4,28771.07,1.5,-2495.29,-4.39,9,TRAILING STOP
2021-05-24,2021-10-18,NATGAS,2.89,4.99,1.5,60200.23,109.3,147,TRAILING STOP
2021-09-09,2021-10-19,SUGAR,19.24,18.87,1.0,-1055.54,-1.92,40,TRAILING STOP
2021-08-30,2021-10-20,DXY,92.65,93.56,1.5,811.8,1.47,51,TRAILING STOP
2021-09-28,2021-10-26,COPPER,4.24,4.49,1.0,3099.2,5.69,28,TRAILING STOP
2021-10-01,2021-10-27,BTC,48116.94,58482.39,1.5,17793.62,32.31,26,TRAILING STOP
2021-10-18,2021-11-01,NATGAS,4.99,5.19,1.5,3439.89,5.92,14,TRAILING STOP
2021-11-01,2021-11-12,NATGAS,5.19,4.79,1.0,-4468.12,-7.62,11,STOP LOSS: -7.6%
2021-10-27,2021-11-16,BTC,58482.39,60161.25,1.5,2519.58,4.31,20,TRAILING STOP
2021-10-26,2021-11-17,COPPER,4.49,4.27,1.0,-2748.5,-4.76,22,TRAILING STOP
2021-08-18,2021-11-19,XLE,19.87,23.38,1.5,16166.25,26.56,93,TRAILING STOP
2021-09-10,2021-11-19,RUSSELL2000,2227.55,2343.16,1.0,3306.37,5.19,70,TRAILING STOP
2021-09-20,2021-11-19,DOW,33970.47,35601.98,2.5,6830.77,12.01,60,TRAILING STOP
2021-09-20,2021-11-19,XLF,33.95,36.25,2.5,9130.92,16.89,60,TRAILING STOP
2021-11-16,2021-11-22,BTC,60161.25,56289.29,1.0,-3769.46,-6.44,6,STOP LOSS: -6.4%
2021-09-30,2021-11-26,XLV,118.81,123.17,2.5,5600.03,9.17,57,TRAILING STOP
2021-09-30,2021-11-26,NASDAQ,14448.58,15491.66,2.5,10469.24,18.05,57,TRAILING STOP
2021-09-30,2021-11-26,SP500,4307.54,4594.62,2.5,9181.63,16.66,57,TRAILING STOP
2021-10-19,2021-11-26,NIKKEI,29215.52,28751.62,1.5,-1378.2,-2.38,38,TRAILING STOP
2021-11-19,2021-11-26,RUSSELL2000,2343.16,2245.94,1.0,-2863.64,-4.15,7,TRAILING STOP
2021-11-17,2021-11-29,SUGAR,20.42,19.19,1.0,-3517.17,-6.02,12,STOP LOSS: -6.0%
2021-09-10,2021-11-30,WHEAT,675.0,773.75,1.5,15490.33,21.94,81,TRAILING STOP
2021-11-12,2021-12-01,NATGAS,4.79,4.26,1.0,-6501.37,-11.13,19,STOP LOSS: -11.1%
2021-11-26,2021-12-01,SP500,4594.62,4513.04,1.0,-1155.54,-1.78,5,TRAILING STOP
2021-11-26,2021-12-01,DOW,34899.34,34022.04,1.0,-1554.2,-2.51,5,TRAILING STOP
2021-09-22,2021-12-02,USDJPY,109.15,112.88,2.5,4612.29,8.55,71,TRAILING STOP
2021-11-22,2021-12-04,BTC,56289.29,49200.7,1.0,-7424.39,-12.59,12,STOP LOSS: -12.6%
2021-12-01,2021-12-06,NATGAS,4.26,3.66,1.0,-9277.49,-14.11,5,STOP LOSS: -14.1%
2021-09-08,2021-12-10,COFFEE,187.75,232.7,1.0,13750.15,23.94,93,TRAILING STOP
2021-12-04,2021-12-13,ETH,4119.59,3784.23,1.0,-4794.45,-8.14,9,STOP LOSS: -8.1%
2021-11-19,2021-12-15,COPPER,4.41,4.18,1.0,-3235.61,-5.19,26,TRAILING STOP
2021-11-19,2021-12-20,XLE,23.38,22.97,1.0,-1167.69,-1.78,31,TRAILING STOP
2021-11-29,2021-12-20,SUGAR,19.19,18.59,1.0,-1830.39,-3.13,21,TRAILING STOP
2021-12-13,2021-12-20,COFFEE,236.7,224.4,1.0,-3072.61,-5.2,7,TRAILING STOP
2021-12-15,2021-12-29,ETH,4018.39,3628.53,1.0,-5736.22,-9.7,14,STOP LOSS: -9.7%
2021-12-10,2021-12-30,NATGAS,3.92,3.56,1.5,-8262.13,-13.91,20,STOP LOSS: -9.3%
2021-10-20,2021-12-31,DXY,93.56,95.67,1.5,1954.17,3.38,72,TRAILING STOP
2021-12-29,2021-12-31,CORN,605.5,593.25,1.0,-1181.95,-2.02,2,TREND REVERSAL
2021-11-30,2022-01-03,WHEAT,773.75,758.0,1.0,-1219.67,-2.04,34,TRAILING STOP
2021-11-19,2022-01-05,XLK,82.85,81.55,1.5,-1384.24,-2.34,47,TRAILING STOP
2021-11-26,2022-01-05,XLV,123.17,128.0,2.5,7069.32,9.8,40,TRAILING STOP
2021-11-26,2022-01-05,NASDAQ,15491.66,15100.17,1.5,-2596.82,-3.79,40,TRAILING STOP
2021-12-20,2022-01-06,SUGAR,18.59,18.19,1.0,-1262.77,-2.15,17,TRAILING STOP
2021-12-30,2022-01-06,COPPER,4.38,4.35,1.0,-483.32,-0.83,7,TREND REVERSAL
2021-12-31,2022-01-06,ETH,3682.63,3418.41,1.0,-4158.04,-7.17,6,STOP LOSS: -7.2%
2022-01-06,2022-01-07,ETH,3418.41,3193.21,1.0,-4028.54,-6.59,1,STOP LOSS: -6.6%
2021-12-01,2022-01-10,DAX,15472.67,15768.27,2.0,2266.61,3.82,40,TRAILING STOP
2022-01-07,2022-01-10,COPPER,4.4,4.34,1.0,-771.21,-1.33,3,TREND REVERSAL
2021-12-31,2022-01-12,DXY,95.67,95.0,1.0,-427.22,-0.7,12,TRAILING STOP
2021-12-01,2022-01-13,SP500,4513.04,4659.03,2.5,5049.85,8.09,43,TRAILING STOP
2022-01-05,2022-01-13,CORN,602.25,587.5,1.0,-1517.81,-2.45,8,TREND REVERSAL
2022-01-05,2022-01-13,SOYBEANS,1384.25,1365.25,1.0,-808.1,-1.37,8,TREND REVERSAL
2021-12-02,2022-01-14,USDJPY,112.88,114.12,1.5,973.67,1.64,43,TRAILING STOP
2021-12-06,2022-01-18,DOW,35227.03,35368.47,1.5,353.96,0.6,43,TRAILING STOP
2022-01-05,2022-01-18,XLV,128.0,123.85,1.0,-2115.28,-3.24,13,TRAILING STOP
2021-11-26,2022-01-19,XLF,36.01,36.63,1.0,1012.07,1.72,54,TRAILING STOP
2022-01-06,2022-01-19,NASDAQ,15080.86,14340.26,1.0,-3161.13,-4.91,13,TRAILING STOP
2022-01-10,2022-01-19,NATGAS,4.08,4.03,1.5,-1078.25,-1.77,9,TRAILING STOP
2022-01-13,2022-01-20,SP500,4659.03,4482.73,1.0,-2442.67,-3.78,7,TRAILING STOP
2022-01-10,2022-01-24,DAX,15768.27,15011.13,1.0,-2786.5,-4.8,14,TRAILING STOP
2022-01-12,2022-01-28,COPPER,4.56,4.3,1.0,-3325.93,-5.72,16,TRAILING STOP
2022-01-03,2022-01-31,WHEAT,758.0,761.25,1.5,372.96,0.64,28,TRAILING STOP
2022-01-13,2022-02-02,DXY,94.79,95.94,1.5,1115.99,1.82,20,TRAILING STOP
2022-01-19,2022-02-02,SUGAR,19.07,17.93,1.0,-3485.21,-5.98,14,TRAILING STOP
2022-01-28,2022-02-07,NATGAS,4.64,4.23,1.0,-5102.13,-8.77,10,STOP LOSS: -8.8%
2022-01-18,2022-02-17,XLV,123.85,120.36,1.0,-1732.15,-2.81,30,TRAILING STOP
2022-01-19,2022-02-17,XLK,77.29,74.62,1.0,-2123.63,-3.46,29,TRAILING STOP
2022-01-20,2022-02-17,SP500,4482.73,4380.26,1.0,-1337.05,-2.29,28,TRAILING STOP
2022-02-07,2022-02-17,DOW,35091.13,34312.03,1.0,-1283.56,-2.22,10,TRAILING STOP
2022-01-13,2022-02-22,COTTON,116.84,121.11,1.0,2129.09,3.65,40,TRAILING STOP
2022-01-24,2022-02-22,XLF,35.76,36.42,1.5,1621.53,2.78,29,TRAILING STOP
2022-02-02,2022-02-22,COPPER,4.49,4.51,1.0,258.58,0.42,20,TRAILING STOP
2021-12-20,2022-02-24,COFFEE,224.4,239.35,1.0,4115.65,6.66,66,TRAILING STOP
2022-02-17,2022-02-24,FTSE,7537.4,7207.0,1.0,-2771.74,-4.38,7,TRAILING STOP
2022-02-24,2022-03-03,COFFEE,239.35,224.15,1.0,-4166.59,-6.35,7,STOP LOSS: -6.4%
2022-02-25,2022-03-04,FTSE,7489.5,6987.1,1.0,-3972.04,-6.71,7,STOP LOSS: -6.7%
2022-02-22,2022-03-07,XLF,36.42,33.48,1.0,-5303.65,-8.07,13,STOP LOSS: -8.1%
2022-02-22,2022-03-09,COPPER,4.51,4.56,1.5,1242.04,1.8,15,TRAILING STOP
2022-01-31,2022-03-10,WHEAT,761.25,1073.75,1.5,35815.67,61.58,38,TRAILING STOP
2022-02-22,2022-03-10,COTTON,121.11,116.86,1.0,-2190.2,-3.51,16,TRAILING STOP
2022-03-03,2022-03-14,COFFEE,224.15,219.65,1.0,-1134.52,-2.01,11,TRAILING STOP
2022-01-06,2022-03-15,CRUDE,79.46,96.44,1.5,18621.39,32.05,68,TRAILING STOP
2022-02-17,2022-03-15,GOLD,1900.7,1928.5,1.0,973.51,1.46,26,TRAILING STOP
2022-03-04,2022-03-15,SUGAR,19.35,18.73,1.0,-1808.68,-3.2,11,TREND REVERSAL
2022-03-07,2022-03-16,SILVER,25.71,24.67,1.0,-2297.72,-4.06,9,TRAILING STOP
2022-03-10,2022-03-31,WHEAT,1073.75,1006.0,1.0,-3923.14,-6.31,21,STOP LOSS: -6.3%
2022-01-19,2022-04-01,SOYBEANS,1391.25,1582.75,1.5,13337.75,20.65,72,TRAILING STOP
2022-03-16,2022-04-05,XLF,35.87,35.43,1.0,-763.77,-1.23,20,TRAILING STOP
2022-03-15,2022-04-06,CRUDE,96.44,96.23,1.0,-136.29,-0.22,22,TRAILING STOP
2022-03-09,2022-04-11,COPPER,4.56,4.63,1.5,1215.38,2.12,33,TRAILING STOP
2022-02-25,2022-04-18,XLV,122.69,128.86,2.5,7839.09,12.58,52,TRAILING STOP
2022-03-14,2022-04-20,COFFEE,219.65,218.8,1.0,-227.86,-0.39,37,TRAILING STOP
2022-03-02,2022-04-22,NATGAS,4.76,6.53,1.0,20932.21,37.21,51,TRAILING STOP
2022-03-15,2022-04-22,GOLD,1928.5,1931.0,1.5,128.11,0.19,38,TRAILING STOP
2022-04-05,2022-04-22,SUGAR,19.65,19.24,1.0,-1252.85,-2.09,17,TRAILING STOP
2022-04-11,2022-04-22,COPPER,4.63,4.58,1.0,-597.15,-0.99,11,TRAILING STOP
2022-04-18,2022-04-22,XLV,128.86,125.63,1.0,-1520.14,-2.51,4,TRAILING STOP
2021-12-20,2022-04-25,XLE,22.97,32.23,1.5,39330.61,60.48,126,TRAILING STOP
2022-03-16,2022-04-25,FTSE,7291.7,7380.5,2.0,1438.7,2.44,40,TRAILING STOP
2022-04-22,2022-05-02,COPPER,4.58,4.26,1.0,-4733.15,-7.14,10,STOP LOSS: -7.1%
2022-04-22,2022-05-02,GOLD,1931.0,1861.8,1.0,-2258.15,-3.58,10,TRAILING STOP
2022-03-31,2022-05-03,WHEAT,1006.0,1033.75,1.5,2442.38,4.14,33,TRAILING STOP
2022-04-01,2022-05-03,SOYBEANS,1582.75,1659.0,1.0,2889.25,4.82,32,TRAILING STOP
2022-03-10,2022-05-06,COTTON,116.86,146.87,1.0,15168.82,25.68,57,TRAILING STOP
2022-04-20,2022-05-06,COFFEE,218.8,211.6,1.0,-1990.61,-3.29,16,TRAILING STOP
2022-04-22,2022-05-09,NATGAS,6.53,7.03,1.0,5534.06,7.53,17,TRAILING STOP
2022-04-22,2022-05-09,XLV,125.63,118.81,1.0,-3786.93,-5.42,17,TRAILING STOP
2022-04-25,2022-05-09,FTSE,7380.5,7216.6,1.5,-2060.49,-3.33,14,TRAILING STOP
2022-05-02,2022-05-13,GOLD,1861.8,1807.4,1.0,-1895.77,-2.92,11,TRAILING STOP
2022-01-14,2022-05-20,CORN,596.25,778.75,1.5,26793.31,45.91,126,TRAILING STOP
2022-05-03,2022-05-20,WHEAT,1033.75,1168.75,1.5,13291.82,19.59,17,TRAILING STOP
2022-02-02,2022-05-23,DXY,95.94,102.08,2.5,9289.88,16.0,110,TRAILING STOP
2022-01-18,2022-05-25,USDJPY,114.57,126.77,2.5,15564.06,26.62,127,TRAILING STOP
2022-05-06,2022-05-31,COTTON,146.87,138.98,1.0,-3646.31,-5.37,25,TRAILING STOP
2022-05-20,2022-05-31,WHEAT,1168.75,1087.5,1.0,-5250.81,-6.95,11,STOP LOSS: -7.0%
2022-05-20,2022-06-01,CORN,778.75,731.25,1.0,-4376.67,-6.1,12,STOP LOSS: -6.1%
2022-05-27,2022-06-09,XLV,125.96,119.87,1.0,-3291.55,-4.84,13,TRAILING STOP
2022-04-22,2022-06-10,SUGAR,19.24,18.87,1.0,-1151.19,-1.92,49,TRAILING STOP
