Entry,Exit,Ticker,Lev,PnL%,Reason
2017-05-01,2017-05-03,COPPER,1.0,-4.42,STOP
2017-05-01,2017-05-04,WHEAT,1.25,-4.73,TRAIL
2017-05-01,2017-05-04,CORN,1.25,-3.81,TRAIL
2017-04-17,2017-05-08,COTTON,1.25,-0.41,PULLBACK
2017-04-05,2017-05-12,BTC,1.0,53.3,PULLBACK
2017-04-24,2017-05-12,XLV,1.25,1.46,TRAIL
2017-05-03,2017-05-16,NATGAS,1.0,0.06,PULLBACK
2017-05-11,2017-05-16,COTTON,1.5,4.05,TRAIL
2017-04-11,2017-05-17,DAX,2.0,8.11,TRAIL
2017-04-11,2017-05-17,XLK,1.25,4.36,TRAIL
2017-04-12,2017-05-17,NASDAQ,1.25,3.75,TRAIL
2017-04-24,2017-05-17,DOW,1.75,-1.32,TRAIL
2017-04-24,2017-05-17,SP500,2.0,-1.44,TRAIL
2017-05-03,2017-05-17,RUSSELL2000,1.5,-3.78,TRAIL
2017-05-12,2017-05-17,XLV,2.0,-2.1,TRAIL
2017-05-16,2017-05-17,XLF,1.25,-3.94,TRAIL
2017-04-26,2017-05-18,NIKKEI,1.0,1.37,TRAIL
2017-05-03,2017-05-18,USDJPY,1.0,-0.75,TRAIL
2017-05-09,2017-05-18,FTSE,1.75,2.25,TRAIL
2017-05-12,2017-05-25,BTC,1.0,33.68,PULLBACK
2017-05-16,2017-05-29,GBPUSD,1.75,-1.2,TRAIL
2017-05-16,2017-05-30,NATGAS,1.0,-2.63,PULLBACK
2017-05-17,2017-06-02,COTTON,1.0,-4.34,STOP
2017-05-18,2017-06-08,FTSE,1.75,0.32,TRAIL
2017-05-18,2017-06-08,NIKKEI,1.75,3.18,TRAIL
2017-05-17,2017-06-09,NASDAQ,2.0,6.54,TRAIL
2017-05-17,2017-06-09,XLK,1.5,3.9,TRAIL
2017-04-20,2017-06-12,HANGSENG,1.75,12.01,TRAIL
2017-05-29,2017-06-12,BTC,1.0,17.91,PULLBACK
2017-05-31,2017-06-12,GOLD,1.0,-0.46,TRAIL
2017-06-08,2017-06-14,COPPER,1.0,-1.4,TRAIL
2017-06-12,2017-06-14,BTC,1.5,-8.64,STOP
2017-06-08,2017-06-15,FTSE,1.75,-0.72,TRAIL
2017-06-12,2017-06-15,HANGSENG,2.0,-1.11,TRAIL
2017-05-17,2017-06-20,CORN,1.0,-0.4,TRAIL
2017-06-02,2017-06-20,RUSSELL2000,1.75,-0.3,TRAIL
2017-06-12,2017-06-20,GOLD,1.0,-1.98,TRAIL
2017-06-09,2017-06-22,XLF,1.25,-1.12,TRAIL
2017-06-15,2017-06-23,FTSE,1.25,0.08,TRAIL
2017-06-14,2017-06-25,BTC,1.0,3.31,PULLBACK
2017-06-25,2017-06-26,BTC,1.5,-6.43,STOP
2017-05-17,2017-06-27,DAX,2.0,0.62,TRAIL
2017-05-19,2017-06-27,DOW,1.75,4.25,TRAIL
2017-05-19,2017-06-27,SP500,1.75,2.77,TRAIL
2017-06-20,2017-06-27,NASDAQ,2.0,-1.34,TRAIL
2017-06-20,2017-06-27,XLK,1.5,-1.46,TRAIL
2017-06-26,2017-06-27,BTC,1.75,5.23,MOM_REV
2017-06-27,2017-06-28,BTC,1.75,1.53,MOM_REV
2017-05-19,2017-06-29,XLV,2.0,12.36,TRAIL
2017-06-27,2017-06-29,DAX,1.25,-2.51,TRAIL
2017-06-28,2017-06-29,BTC,1.75,-2.41,MOM_REV
2017-06-29,2017-06-30,BTC,1.25,-2.88,MOM_REV
2017-06-30,2017-07-01,BTC,1.75,-3.27,MOM_REV
2017-07-01,2017-07-02,BTC,1.75,5.17,MOM_REV
2017-06-27,2017-07-03,NASDAQ,1.75,-1.04,TRAIL
2017-06-28,2017-07-03,XLK,1.25,-3.21,TRAIL
2017-06-15,2017-07-04,HANGSENG,1.25,-0.86,TRAIL
2017-06-14,2017-07-05,COPPER,1.25,3.82,TRAIL
2017-06-09,2017-07-06,NIKKEI,1.75,-0.17,TRAIL
2017-06-20,2017-07-06,RUSSELL2000,1.75,-0.27,TRAIL
2017-06-27,2017-07-06,SP500,1.75,-0.7,TRAIL
2017-07-02,2017-07-10,BTC,1.0,-5.34,STOP
2017-06-29,2017-07-12,GBPUSD,1.75,-1.11,TRAIL
2017-07-03,2017-07-12,CORN,1.25,-0.58,TRAIL
2017-05-17,2017-07-13,WHEAT,1.0,16.04,PULLBACK
2017-07-12,2017-07-13,CORN,1.0,-4.05,STOP
2017-06-29,2017-07-17,USDJPY,1.25,0.05,TRAIL
2017-07-06,2017-07-24,NIKKEI,1.25,-0.11,TRAIL
2017-07-17,2017-07-24,USDJPY,1.25,-1.61,TRAIL
2017-07-13,2017-07-25,WHEAT,1.0,-4.34,STOP
2017-07-24,2017-07-25,BTC,1.5,-9.71,STOP
2017-07-03,2017-07-26,XLV,2.0,1.84,TRAIL
2017-07-06,2017-07-28,RUSSELL2000,1.25,2.54,TRAIL
2017-07-10,2017-07-31,NASDAQ,1.75,4.87,TRAIL
2017-07-25,2017-08-01,BTC,1.0,5.5,PULLBACK
2017-07-25,2017-08-01,WHEAT,1.5,-4.03,MOM_REV
2017-07-28,2017-08-03,RUSSELL2000,1.75,-2.94,TRAIL
2017-07-31,2017-08-04,GOLD,1.25,-0.82,TRAIL
2017-07-13,2017-08-07,GBPUSD,1.25,1.49,TRAIL
2017-07-24,2017-08-09,NIKKEI,1.75,-2.08,TRAIL
2017-06-22,2017-08-10,XLF,1.25,4.43,TRAIL
2017-06-23,2017-08-10,FTSE,1.0,-0.46,TRAIL
2017-06-27,2017-08-10,DOW,2.0,5.01,TRAIL
2017-07-05,2017-08-10,HANGSENG,1.75,13.18,TRAIL
2017-07-07,2017-08-10,SP500,1.75,0.94,TRAIL
2017-07-12,2017-08-10,XLK,1.5,1.23,TRAIL
2017-07-26,2017-08-10,XLV,1.25,-2.7,TRAIL
2017-08-01,2017-08-10,NASDAQ,1.5,-3.44,TRAIL
2017-08-10,2017-08-11,HANGSENG,1.5,-3.06,TRAIL
2017-07-05,2017-08-15,COPPER,1.75,15.56,TRAIL
2017-08-10,2017-08-17,DOW,2.0,-0.85,TRAIL
2017-08-10,2017-08-17,XLF,1.75,-1.55,TRAIL
2017-08-10,2017-08-17,XLK,1.75,1.3,TRAIL
2017-08-14,2017-08-17,SP500,1.75,-2.54,TRAIL
2017-08-14,2017-08-17,NASDAQ,1.75,-3.27,TRAIL
2017-08-16,2017-08-17,XLV,1.75,-2.18,TRAIL
2017-08-01,2017-08-20,BTC,1.0,50.38,PULLBACK
2017-08-20,2017-09-02,BTC,1.0,12.01,PULLBACK
2017-09-02,2017-09-04,BTC,1.5,-11.22,STOP
2017-08-17,2017-09-05,DOW,1.75,0.02,TRAIL
2017-08-11,2017-09-06,HANGSENG,2.0,5.43,TRAIL
2017-08-22,2017-09-07,XLF,1.0,-3.79,TRAIL
2017-08-15,2017-09-08,COPPER,1.5,7.12,TRAIL
2017-08-17,2017-09-08,XLK,1.75,2.76,TRAIL
2017-09-04,2017-09-08,BTC,1.25,-0.22,PULLBACK
2017-09-08,2017-09-11,PLATINUM,1.75,-2.28,TRAIL
2017-08-03,2017-09-12,TBOND,1.25,1.23,TRAIL
2017-09-11,2017-09-12,PLATINUM,1.75,-2.16,TRAIL
2017-09-08,2017-09-13,COPPER,1.5,-3.0,TRAIL
2017-09-08,2017-09-13,BTC,1.0,-8.19,STOP
2017-09-13,2017-09-14,BTC,1.25,-23.43,STOP
2017-09-12,2017-09-15,PLATINUM,1.25,-1.85,TRAIL
2017-08-04,2017-09-18,GOLD,1.0,3.81,TRAIL
2017-08-30,2017-09-19,XLV,1.75,5.02,TRAIL
2017-09-18,2017-09-19,BTC,1.25,-4.31,MOM_REV
2017-09-14,2017-09-21,TBOND,1.25,-1.9,TRAIL
2017-09-19,2017-09-21,GOLD,1.25,-1.49,TRAIL
2017-08-22,2017-09-25,NASDAQ,1.75,2.03,TRAIL
2017-09-06,2017-09-25,HANGSENG,1.25,-0.51,TRAIL
2017-09-08,2017-09-25,XLK,1.25,0.01,TRAIL
2017-05-25,2017-09-27,EURUSD,1.0,4.94,TRAIL
2017-09-13,2017-09-27,COPPER,1.5,-2.53,MOM_REV
2017-09-25,2017-09-27,GOLD,1.75,-3.13,TRAIL
2017-09-27,2017-09-28,BTC,1.75,-1.08,MOM_REV
2017-09-07,2017-10-04,GBPUSD,1.0,1.47,TRAIL
2017-09-28,2017-10-04,COPPER,1.75,-1.06,MOM_REV
2017-09-21,2017-10-05,WHEAT,1.0,-2.6,TRAIL
2017-09-19,2017-10-16,XLV,2.0,0.34,TRAIL
2017-09-11,2017-10-17,RUSSELL2000,1.25,7.3,TRAIL
2017-10-05,2017-10-18,COPPER,1.75,7.62,TRAIL
2017-09-25,2017-10-19,HANGSENG,1.75,4.19,TRAIL
2017-09-28,2017-10-24,BTC,1.0,32.38,PULLBACK
2017-08-22,2017-10-25,SP500,1.25,5.33,TRAIL
2017-09-25,2017-10-25,NASDAQ,1.75,5.31,TRAIL
2017-10-05,2017-10-25,FTSE,1.25,-1.01,TRAIL
2017-10-17,2017-10-25,RUSSELL2000,2.0,-0.54,TRAIL
2017-10-16,2017-10-26,XLV,1.25,0.15,TRAIL
2017-10-12,2017-10-27,EURUSD,1.25,-2.4,TRAIL
2017-10-18,2017-10-27,COPPER,1.5,-3.32,TRAIL
2017-10-25,2017-10-30,RUSSELL2000,2.0,-0.35,TRAIL
2017-10-26,2017-11-02,XLV,2.0,-2.97,TRAIL
2017-10-24,2017-11-06,BTC,1.0,27.07,PULLBACK
2017-09-15,2017-11-07,XLF,1.25,8.12,TRAIL
2017-10-27,2017-11-07,COPPER,1.5,-0.53,TRAIL
2017-10-30,2017-11-07,RUSSELL2000,1.75,-1.39,TRAIL
2017-09-07,2017-11-09,DAX,1.0,7.2,TRAIL
2017-11-02,2017-11-09,FTSE,1.25,-1.18,TRAIL
2017-11-07,2017-11-10,BTC,1.0,-7.37,STOP
2017-11-10,2017-11-12,BTC,1.0,-10.09,STOP
2017-11-06,2017-11-14,XLE,1.0,-3.0,TRAIL
2017-11-07,2017-11-14,COPPER,1.0,-0.73,MOM_REV
2017-11-09,2017-11-14,SOYBEANS,1.25,-2.08,TRAIL
2017-09-05,2017-11-15,DOW,1.25,8.72,TRAIL
2017-09-15,2017-11-15,NIKKEI,1.0,10.64,TRAIL
2017-09-25,2017-11-15,XLK,1.75,15.28,TRAIL
2017-10-25,2017-11-15,SP500,2.0,0.58,TRAIL
2017-11-09,2017-11-15,DAX,1.75,-2.74,TRAIL
2017-11-03,2017-11-20,USDJPY,1.0,-1.73,TRAIL
2017-11-14,2017-11-28,COPPER,1.25,0.43,TRAIL
2017-10-25,2017-11-29,NASDAQ,2.0,7.94,TRAIL
2017-11-15,2017-11-29,XLK,1.5,0.95,TRAIL
2017-10-19,2017-11-30,HANGSENG,1.25,4.52,TRAIL
2017-11-29,2017-12-04,XLV,2.0,-1.38,TRAIL
2017-11-29,2017-12-04,NASDAQ,2.0,-1.44,TRAIL
2017-11-28,2017-12-05,COPPER,1.0,-4.89,STOP
2017-10-25,2017-12-06,CRUDE,1.0,7.24,PULLBACK
2017-11-15,2017-12-06,NIKKEI,1.0,0.68,TRAIL
2017-11-30,2017-12-06,HANGSENG,1.5,-4.9,TRAIL
2017-12-04,2017-12-06,XLE,1.75,-3.02,TRAIL
2017-11-12,2017-12-08,BTC,1.0,178.47,PULLBACK
2017-11-15,2017-12-08,EURUSD,1.25,-0.22,TRAIL
2017-11-20,2017-12-08,SOYBEANS,1.75,-0.04,TRAIL
2017-12-08,2017-12-09,BTC,1.5,-12.59,STOP
2017-12-09,2017-12-13,BTC,1.5,12.16,PULLBACK
2017-11-07,2017-12-14,RUSSELL2000,1.0,1.88,TRAIL
2017-12-06,2017-12-15,NIKKEI,1.75,2.97,TRAIL
2017-12-08,2017-12-18,SOYBEANS,1.0,-2.85,TRAIL
2017-12-06,2017-12-26,XLK,1.75,4.0,TRAIL
2017-11-15,2017-12-28,DAX,1.0,0.03,TRAIL
2017-12-26,2017-12-28,BTC,1.5,-13.91,STOP
2017-12-04,2017-12-29,XLV,2.0,1.78,TRAIL
2017-12-05,2017-12-29,NASDAQ,1.75,3.65,TRAIL
2017-12-28,2017-12-29,BTC,1.75,0.6,MOM_REV
2017-12-29,2017-12-30,BTC,1.25,-14.53,STOP
2017-12-30,2017-12-31,BTC,1.75,16.27,MOM_REV
2017-12-31,2018-01-01,BTC,1.25,-4.41,MOM_REV
2018-01-01,2018-01-02,BTC,1.75,16.98,MOM_REV
2018-01-02,2018-01-03,BTC,1.75,2.56,MOM_REV
2018-01-03,2018-01-04,BTC,1.75,4.58,MOM_REV
2017-12-15,2018-01-05,COPPER,1.5,4.68,TRAIL
2017-12-08,2018-01-10,EURUSD,1.75,2.34,TRAIL
2018-01-04,2018-01-15,DAX,2.0,0.5,TRAIL
2018-01-05,2018-01-17,COPPER,2.0,-2.53,TRAIL
2017-12-18,2018-01-18,FTSE,1.25,2.72,TRAIL
2018-01-17,2018-01-23,COPPER,1.25,-3.04,TRAIL
2018-01-18,2018-01-24,FTSE,1.25,-0.93,TRAIL
2017-12-29,2018-01-25,NIKKEI,1.75,6.95,TRAIL
2018-01-15,2018-01-25,DAX,1.25,0.93,TRAIL
2018-01-25,2018-01-26,PLATINUM,1.75,-2.43,TRAIL
2018-01-23,2018-01-29,COTTON,1.0,-4.74,STOP
2017-11-14,2018-01-30,XLF,1.75,24.72,TRAIL
2017-11-15,2018-01-30,DOW,1.5,18.08,TRAIL
2017-11-15,2018-01-30,SP500,1.75,17.59,TRAIL
2017-12-06,2018-01-30,XLE,1.0,10.0,TRAIL
2017-12-14,2018-01-30,RUSSELL2000,2.0,10.07,TRAIL
2017-12-28,2018-01-30,GOLD,1.25,3.99,TRAIL
2017-12-29,2018-01-30,XLV,1.0,8.09,TRAIL
2018-01-26,2018-01-30,FTSE,1.25,-1.26,TRAIL
2018-01-25,2018-02-01,DAX,1.5,-3.32,TRAIL
2018-01-30,2018-02-02,DOW,1.5,-3.2,TRAIL
2018-01-30,2018-02-02,XLE,1.25,-3.91,TRAIL
2018-01-30,2018-02-02,RUSSELL2000,1.5,-3.37,TRAIL
2018-01-30,2018-02-02,XLF,1.5,-1.52,TRAIL
2018-01-30,2018-02-02,XLV,1.5,-4.16,TRAIL
2017-12-13,2018-02-05,HANGSENG,1.25,12.93,TRAIL
2018-01-29,2018-02-05,SOYBEANS,1.0,-2.19,TRAIL
2018-01-30,2018-02-05,NIKKEI,1.5,-3.93,TRAIL
2018-02-02,2018-02-05,DOW,1.5,-6.91,STOP
2018-02-02,2018-02-05,XLE,1.0,-4.2,STOP
2018-02-02,2018-02-05,XLF,1.5,-7.56,STOP
2018-02-02,2018-02-05,XLV,1.5,-6.65,STOP
2018-02-02,2018-02-05,SP500,1.5,-6.15,STOP
2018-02-05,2018-02-06,HANGSENG,1.5,-7.67,STOP
2017-12-06,2018-02-07,CRUDE,1.0,10.42,PULLBACK
2018-01-24,2018-02-07,COPPER,1.0,-4.11,STOP
2018-01-30,2018-02-07,PLATINUM,1.0,-1.87,TRAIL
2018-01-30,2018-02-07,GOLD,1.5,-2.67,TRAIL
2018-01-10,2018-02-08,EURUSD,1.25,3.55,TRAIL
2018-02-06,2018-02-08,NASDAQ,1.25,-5.95,STOP
2018-02-06,2018-02-08,XLK,1.25,-6.71,STOP
2018-02-06,2018-02-09,HANGSENG,1.25,-4.45,TRAIL
2018-02-07,2018-02-09,CRUDE,1.25,-5.24,STOP
2017-10-04,2018-02-12,GBPUSD,1.0,4.43,TRAIL
2018-02-01,2018-02-12,COTTON,1.0,-2.43,MOM_REV
2018-02-07,2018-02-20,GOLD,1.25,1.64,TRAIL
2018-02-15,2018-02-21,DOW,1.75,-2.8,MOM_REV
2018-02-16,2018-02-21,XLV,1.75,-2.64,MOM_REV
2018-02-08,2018-02-22,EURUSD,2.0,0.22,TRAIL
2018-02-15,2018-02-23,HANGSENG,1.75,0.85,MOM_REV
2018-02-13,2018-02-27,COPPER,1.25,0.12,TRAIL
2018-02-23,2018-02-27,XLV,1.75,0.37,MOM_REV
2018-02-15,2018-02-28,CRUDE,1.25,0.61,MOM_REV
2018-02-23,2018-02-28,DOW,1.25,-1.39,MOM_REV
2018-02-23,2018-02-28,HANGSENG,1.25,-1.69,MOM_REV
2018-02-26,2018-02-28,RUSSELL2000,1.25,-3.76,TRAIL
2018-02-27,2018-02-28,XLV,1.75,-2.8,MOM_REV
2018-02-12,2018-03-01,GBPUSD,1.5,-0.79,TRAIL
2018-02-14,2018-03-01,XLK,1.25,1.93,TRAIL
2018-02-15,2018-03-01,SP500,1.0,-1.96,MOM_REV
2018-02-27,2018-03-06,BTC,1.0,0.51,PULLBACK
2018-03-06,2018-03-07,BTC,1.25,-9.44,STOP
2018-03-05,2018-03-08,CRUDE,1.0,-3.92,MOM_REV
2018-02-09,2018-03-09,SOYBEANS,1.0,4.7,TRAIL
2018-03-06,2018-03-15,GOLD,1.25,-1.57,TRAIL
2018-03-02,2018-03-16,WHEAT,1.0,-4.93,STOP
2018-02-14,2018-03-19,NASDAQ,1.0,2.81,TRAIL
2018-02-21,2018-03-19,COTTON,1.0,2.94,TRAIL
2018-02-28,2018-03-19,CORN,1.0,0.13,TRAIL
2018-03-01,2018-03-19,XLK,1.25,2.62,TRAIL
2018-03-09,2018-03-19,SOYBEANS,1.25,-0.82,TRAIL
2018-03-09,2018-03-19,XLV,1.5,-3.82,TRAIL
2018-03-09,2018-03-19,SP500,1.5,-3.96,TRAIL
2018-02-22,2018-03-21,EURUSD,1.25,-0.3,TRAIL
2018-02-14,2018-03-22,XLF,1.0,-3.81,PULLBACK
2018-03-06,2018-03-22,RUSSELL2000,1.0,-1.17,TRAIL
2018-03-09,2018-03-22,DOW,1.0,-5.44,STOP
2018-03-19,2018-03-22,NASDAQ,1.5,-3.63,TRAIL
2018-03-19,2018-03-22,XLK,1.5,-4.81,TRAIL
2018-03-12,2018-03-23,HANGSENG,1.5,-6.1,STOP
2018-03-16,2018-03-27,WHEAT,1.0,-4.01,STOP
2018-03-19,2018-03-28,COTTON,1.25,-0.75,TRAIL
2018-03-23,2018-03-28,GOLD,1.25,-2.33,TRAIL
2018-03-22,2018-03-29,EURUSD,1.75,-0.53,TRAIL
2018-03-06,2018-03-30,GBPUSD,1.75,2.24,TRAIL
2018-03-28,2018-04-04,COTTON,1.0,-1.36,MOM_REV
2018-03-20,2018-04-06,CRUDE,1.0,-2.11,PULLBACK
2018-04-05,2018-04-16,WHEAT,1.0,-0.54,PULLBACK
2018-03-19,2018-04-20,CORN,1.0,0.4,TRAIL
2018-03-30,2018-04-20,GBPUSD,2.0,0.81,TRAIL
2018-04-02,2018-04-23,GOLD,1.0,-1.46,TRAIL
2018-03-19,2018-04-24,SOYBEANS,1.0,-0.02,TRAIL
2018-04-11,2018-04-24,EURUSD,1.75,-2.18,TRAIL
2018-04-16,2018-04-24,XLK,1.0,-3.01,TRAIL
2018-04-17,2018-04-24,RUSSELL2000,1.25,-2.1,TRAIL
2018-04-17,2018-04-24,NASDAQ,1.0,-3.76,TRAIL
2018-04-18,2018-04-27,COPPER,1.0,-3.41,TRAIL
2018-04-20,2018-04-30,GBPUSD,1.0,-2.24,TRAIL
2018-04-17,2018-05-02,DOW,1.0,-3.48,TRAIL
2018-04-17,2018-05-02,SP500,1.0,-2.61,TRAIL
2018-04-26,2018-05-02,XLV,1.0,-2.54,TRAIL
2018-04-27,2018-05-07,SOYBEANS,1.0,-4.09,STOP
2018-04-24,2018-05-10,WHEAT,1.0,7.46,PULLBACK
2018-04-05,2018-05-14,COTTON,1.0,1.37,TRAIL
2018-04-23,2018-05-14,CORN,1.0,2.77,TRAIL
2018-05-10,2018-05-14,WHEAT,1.0,-5.37,STOP
2018-04-10,2018-05-24,NIKKEI,1.0,2.95,TRAIL
2018-04-09,2018-05-25,CRUDE,1.0,7.03,PULLBACK
2018-04-10,2018-05-25,XLE,1.0,6.68,PULLBACK
2018-04-30,2018-05-25,HANGSENG,1.0,-0.72,TRAIL
2018-05-09,2018-05-25,XLF,1.75,-1.25,TRAIL
2018-05-09,2018-05-29,DOW,1.0,-0.74,TRAIL
2018-05-09,2018-05-29,SP500,1.75,-0.51,TRAIL
2018-05-11,2018-05-29,XLV,1.25,-1.42,TRAIL
2018-05-25,2018-05-29,XLF,1.0,-3.34,TRAIL
2018-05-24,2018-05-30,NIKKEI,1.25,-2.33,TRAIL
2018-05-28,2018-05-30,HANGSENG,1.25,-2.99,TRAIL
2018-05-14,2018-06-01,CORN,1.0,0.64,TRAIL
2018-05-25,2018-06-01,CRUDE,1.25,-3.81,TRAIL
2018-05-15,2018-06-04,WHEAT,1.0,2.38,PULLBACK
2018-05-23,2018-06-04,SOYBEANS,1.0,-3.61,TRAIL
2018-06-01,2018-06-11,CORN,1.0,-6.19,STOP
2018-06-04,2018-06-13,HANGSENG,1.0,-0.88,TRAIL
2018-06-04,2018-06-14,WHEAT,1.0,-0.74,PULLBACK
2018-05-25,2018-06-15,XLE,1.25,0.15,TRAIL
2018-06-12,2018-06-15,COPPER,1.5,-4.7,TRAIL
2018-05-14,2018-06-18,COTTON,1.0,4.32,PULLBACK
2018-05-30,2018-06-18,DOW,1.75,2.27,TRAIL
2018-06-04,2018-06-19,NIKKEI,1.0,-0.88,TRAIL
2018-06-13,2018-06-19,HANGSENG,1.0,-4.09,STOP
2018-06-15,2018-06-19,COPPER,1.25,-3.76,TRAIL
2018-06-18,2018-06-19,COTTON,1.5,-6.87,STOP
2018-06-18,2018-06-20,DOW,1.25,-1.65,TRAIL
2018-05-04,2018-06-21,XLK,2.0,10.83,TRAIL
2018-05-30,2018-06-21,SP500,1.75,1.65,TRAIL
2018-06-04,2018-06-21,FTSE,1.0,-2.39,TRAIL
2018-06-06,2018-06-21,XLF,1.0,-2.26,TRAIL
2018-04-24,2018-06-22,RUSSELL2000,1.25,10.65,TRAIL
2018-05-04,2018-06-25,NASDAQ,1.25,5.59,TRAIL
2018-06-21,2018-06-25,SP500,1.25,-1.49,TRAIL
2018-06-21,2018-06-25,XLK,1.5,-3.59,TRAIL
2018-06-22,2018-06-25,RUSSELL2000,2.0,-3.33,TRAIL
2018-06-20,2018-06-27,XLV,1.0,-2.19,TRAIL
2018-06-20,2018-06-27,NIKKEI,1.25,-1.57,TRAIL
2018-06-25,2018-06-27,RUSSELL2000,2.0,-2.06,TRAIL
2018-06-11,2018-07-05,DXY,1.25,1.19,TRAIL
2018-07-06,2018-07-10,WHEAT,1.0,-4.53,STOP
2018-06-22,2018-07-11,CRUDE,1.25,3.28,PULLBACK
2018-07-12,2018-07-13,COTTON,1.75,-0.67,MOM_REV
2018-06-27,2018-07-16,RUSSELL2000,2.0,4.64,TRAIL
2018-06-18,2018-07-23,XLE,1.0,-0.47,TRAIL
2018-07-16,2018-07-23,USDJPY,1.0,-1.2,TRAIL
2018-07-13,2018-07-24,COTTON,1.25,-2.22,TRAIL
2018-06-25,2018-07-26,XLK,1.75,9.52,TRAIL
2018-06-25,2018-07-27,SP500,1.25,4.68,TRAIL
2018-06-25,2018-07-27,NASDAQ,1.5,4.09,TRAIL
2018-07-11,2018-07-27,CRUDE,1.0,-2.4,MOM_REV
2018-07-16,2018-07-27,RUSSELL2000,1.25,-1.13,TRAIL
2018-07-26,2018-07-30,XLK,1.5,-4.86,TRAIL
2018-07-30,2018-07-31,CRUDE,1.75,-3.42,MOM_REV
2018-07-20,2018-08-02,FTSE,1.0,-1.34,TRAIL
2018-07-25,2018-08-02,XLE,1.25,-0.82,TRAIL
2018-07-25,2018-08-03,COTTON,2.0,-0.29,TRAIL
2018-08-02,2018-08-03,CRUDE,1.25,-0.85,MOM_REV
2018-08-06,2018-08-07,CRUDE,1.25,0.29,MOM_REV
2018-08-07,2018-08-08,CRUDE,1.0,-3.22,MOM_REV
2018-07-09,2018-08-10,DOW,1.25,2.71,TRAIL
2018-07-13,2018-08-10,NIKKEI,1.0,-1.32,TRAIL
2018-07-19,2018-08-13,WHEAT,1.0,5.8,PULLBACK
2018-07-27,2018-08-13,SP500,1.75,0.19,TRAIL
2018-08-08,2018-08-13,FTSE,1.25,-2.16,TRAIL
2018-08-02,2018-08-15,XLE,1.0,-4.92,STOP
2018-07-23,2018-08-21,USDJPY,1.0,-1.0,TRAIL
2018-08-13,2018-08-21,WHEAT,1.0,-1.17,PULLBACK
2018-07-11,2018-08-22,DXY,1.0,0.45,TRAIL
2018-08-21,2018-08-27,WHEAT,1.0,-5.31,STOP
2018-08-07,2018-08-28,NATGAS,1.0,-1.55,TRAIL
2018-07-27,2018-09-05,NASDAQ,1.75,5.83,TRAIL
2018-08-01,2018-09-05,XLK,2.0,7.85,TRAIL
2018-07-31,2018-09-06,RUSSELL2000,2.0,5.23,TRAIL
2018-08-13,2018-09-06,SP500,1.75,3.48,TRAIL
2018-08-29,2018-09-06,XLE,1.0,-3.22,TRAIL
2018-08-29,2018-09-06,NATGAS,1.0,-4.25,STOP
2018-09-04,2018-09-07,NIKKEI,1.25,-2.15,TRAIL
2018-08-10,2018-09-10,DOW,1.75,3.76,TRAIL
2018-08-23,2018-09-12,DXY,1.25,-1.07,TRAIL
2018-09-12,2018-09-25,XLF,1.25,1.63,TRAIL
2018-09-06,2018-09-26,RUSSELL2000,2.0,-2.67,TRAIL
2018-09-10,2018-09-26,DOW,1.75,3.57,TRAIL
2018-09-25,2018-09-28,XLF,1.25,-3.22,TRAIL
2018-06-27,2018-10-04,XLV,1.25,17.41,TRAIL
2018-09-05,2018-10-04,NASDAQ,1.5,-2.17,TRAIL
2018-09-05,2018-10-04,XLK,2.0,1.19,TRAIL
2018-09-06,2018-10-05,SP500,1.75,0.46,TRAIL
2018-09-26,2018-10-05,DOW,2.0,0.47,TRAIL
2018-10-04,2018-10-08,XLK,1.25,-2.97,TRAIL
2018-09-11,2018-10-09,NIKKEI,1.0,3.55,TRAIL
2018-08-27,2018-10-10,USDJPY,1.0,1.54,TRAIL
2018-09-18,2018-10-10,XLE,1.25,1.67,TRAIL
2018-10-04,2018-10-10,XLF,1.25,-4.13,TRAIL
2018-10-04,2018-10-10,XLV,1.5,-3.53,TRAIL
2018-10-05,2018-10-10,DOW,1.5,-4.81,TRAIL
2018-10-05,2018-10-10,SP500,1.25,-4.33,TRAIL
2018-08-29,2018-10-11,CRUDE,1.0,2.1,PULLBACK
2018-10-09,2018-10-11,NIKKEI,1.5,-5.61,TRAIL
2018-10-10,2018-10-11,XLE,1.25,-4.23,TRAIL
2018-09-24,2018-10-22,NATGAS,1.0,3.29,PULLBACK
2018-10-11,2018-10-23,CRUDE,1.0,-6.4,STOP
2018-09-19,2018-10-24,WHEAT,1.0,-4.4,STOP
2018-10-16,2018-10-24,XLV,1.0,-6.06,STOP
2018-11-07,2018-11-12,DOW,1.25,-3.79,TRAIL
2018-11-06,2018-11-13,SUGAR,1.0,-2.7,MOM_REV
2018-10-22,2018-11-15,NATGAS,1.0,28.68,PULLBACK
2018-11-13,2018-11-15,SUGAR,1.25,0.4,MOM_REV
2018-11-15,2018-11-16,SUGAR,1.25,0.4,MOM_REV
2018-10-17,2018-11-19,DXY,1.0,0.64,TRAIL
2018-11-12,2018-11-19,WHEAT,1.0,-4.09,STOP
2018-11-16,2018-11-19,SUGAR,1.25,1.08,MOM_REV
2018-10-10,2018-11-20,USDJPY,1.0,-0.49,TRAIL
2018-11-19,2018-11-20,SUGAR,1.0,-2.66,MOM_REV
2018-11-07,2018-11-21,XLV,1.0,-3.93,TRAIL
2018-11-15,2018-11-21,NATGAS,1.0,10.23,PULLBACK
2018-11-21,2018-11-26,NATGAS,1.0,-4.56,STOP
