Date,Action,Ticker,Price,Shares,Leverage,PnL%,Reason,Signals,Portfolio,Cash,NumPositions
2023-10-02,LEVERAGE_UP,USDJPY,149.54,362.3541,1.5,4.37,Strength=3 (1.0x->1.5x),Mom6m=13.6% | Mom3m=3.6% | Mom1m=2.8% | GoldenCross | AboveSMA50,1046287.23,765929.92,5
2023-10-02,DELEVERAGE,SUGAR,26.35,2134.8003,1.0,8.3,Pullback=4.0%,Mom12m=42.9% | Mom6m=18.4% | Mom3m=13.0% | Mom1m=5.1% | GoldenCross | AboveSMA50,1046287.23,765929.92,5
2023-10-02,LEVERAGE_UP,SUGAR,26.35,2134.8003,2.0,8.3,Strength=4 (1.0x->2.0x),Mom12m=42.9% | Mom6m=18.4% | Mom3m=13.0% | Mom1m=5.1% | GoldenCross | AboveSMA50,1046287.23,765929.92,5
2023-10-02,DELEVERAGE,CRUDE,88.82,624.1052,1.0,6.21,MomDecay=57.8%,Mom6m=17.4% | Mom3m=27.3% | Mom1m=6.2% | GoldenCross | AboveSMA50,1046287.23,765929.92,5
2023-10-02,LEVERAGE_UP,CRUDE,88.82,624.1052,1.5,6.21,Strength=3 (1.0x->1.5x),Mom6m=17.4% | Mom3m=27.3% | Mom1m=6.2% | GoldenCross | AboveSMA50,1046287.23,765929.92,5
2023-10-02,SELL,XLE,41.0927,1266.3991,1.0,-0.64,"TrailingStop (High=42.79, Stop=41.21)",Mom12m=26.6% | Mom6m=8.7% | Mom3m=9.7% | GoldenCross | AboveSMA50,1046287.23,765929.92,5
2023-10-02,BUY,XLE,41.0927,1273.0822,1.5,0.0,Strength=3,Mom12m=26.6% | Mom6m=8.7% | Mom3m=9.7% | GoldenCross | AboveSMA50,1046287.23,765655.29,5
2023-10-03,DELEVERAGE,USDJPY,149.851,362.3541,1.0,4.59,MomDecay=73.3%,Mom6m=13.4% | Mom3m=3.7% | Mom1m=2.6% | GoldenCross | AboveSMA50,1042067.38,765655.29,5
2023-10-03,LEVERAGE_UP,USDJPY,149.851,362.3541,1.5,4.59,Strength=3 (1.0x->1.5x),Mom6m=13.4% | Mom3m=3.7% | Mom1m=2.6% | GoldenCross | AboveSMA50,1042067.38,765655.29,5
2023-10-03,DELEVERAGE,SUGAR,25.67,2134.8003,1.0,5.51,Pullback=6.5%,Mom12m=39.4% | Mom6m=14.6% | Mom3m=9.1% | GoldenCross | AboveSMA50,1042067.38,765655.29,5
2023-10-03,SELL,SUGAR,25.67,2134.8003,1.0,5.51,"TrailingStop (High=27.44, Stop=26.12)",Mom12m=39.4% | Mom6m=14.6% | Mom3m=9.1% | GoldenCross | AboveSMA50,1042067.38,765655.29,5
2023-10-03,DELEVERAGE,CRUDE,89.23,624.1052,1.0,6.7,MomDecay=44.6%,Mom12m=12.3% | Mom6m=11.0% | Mom3m=24.3% | Mom1m=4.3% | GoldenCross | AboveSMA50,1042067.38,820455.62,4
2023-10-03,LEVERAGE_UP,CRUDE,89.23,624.1052,2.0,6.7,Strength=4 (1.0x->2.0x),Mom12m=12.3% | Mom6m=11.0% | Mom3m=24.3% | Mom1m=4.3% | GoldenCross | AboveSMA50,1042067.38,820455.62,4
2023-10-03,BUY,SUGAR,25.67,2029.7378,1.5,0.0,Strength=3,Mom12m=39.4% | Mom6m=14.6% | Mom3m=9.1% | GoldenCross | AboveSMA50,1042067.38,768352.25,5
2023-10-04,DELEVERAGE,USDJPY,149.192,362.3541,1.0,4.13,MomDecay=94.2%,Mom6m=11.8% | Mom3m=3.6% | Mom1m=1.8% | GoldenCross | AboveSMA50,1032413.47,768352.25,5
2023-10-04,LEVERAGE_UP,USDJPY,149.192,362.3541,1.5,4.13,Strength=3 (1.0x->1.5x),Mom6m=11.8% | Mom3m=3.6% | Mom1m=1.8% | GoldenCross | AboveSMA50,1032413.47,768352.25,5
2023-10-04,DELEVERAGE,CRUDE,84.22,624.1052,1.0,0.71,MomDecay=96.8%,Mom3m=17.3% | GoldenCross,1032413.47,768352.25,5
2023-10-04,SELL,CRUDE,84.22,624.1052,1.0,0.71,"TrailingStop (High=93.68, Stop=88.11)",Mom3m=17.3% | GoldenCross,1032413.47,768352.25,5
2023-10-04,DELEVERAGE,XLE,39.7753,1273.0822,1.0,-3.21,Pullback=3.2%,Mom12m=16.9% | Mom3m=9.2% | GoldenCross,1032413.47,820914.39,4
2023-10-04,BUY,DXY,106.8,483.3396,1.5,0.0,Strength=3,Mom6m=5.1% | Mom3m=3.5% | Mom1m=1.9% | GoldenCross | AboveSMA50,1032413.47,769293.72,5
2023-10-05,DELEVERAGE,USDJPY,148.966,362.3541,1.0,3.97,MomDecay=100.1%,Mom6m=11.5% | Mom3m=4.8% | Mom1m=1.0% | GoldenCross | AboveSMA50,1032518.57,769293.72,5
2023-10-05,LEVERAGE_UP,USDJPY,148.966,362.3541,1.5,3.97,Strength=3 (1.0x->1.5x),Mom6m=11.5% | Mom3m=4.8% | Mom1m=1.0% | GoldenCross | AboveSMA50,1032518.57,769293.72,5
2023-10-05,SELL,COTTON,86.25,614.6832,1.0,0.22,"TrailingStop (High=88.73, Stop=86.52)",Mom6m=6.4% | Mom3m=6.2% | GoldenCross,1032518.57,769293.72,5
2023-10-06,DELEVERAGE,USDJPY,148.463,362.3541,1.0,3.62,MomDecay=107.7%,Mom6m=11.6% | Mom3m=5.1% | GoldenCross | AboveSMA50,1034101.96,822310.15,4
2023-10-06,BUY,NATGAS,3.338,15489.8433,1.5,0.0,Strength=3,Mom6m=66.0% | Mom3m=25.1% | Mom1m=29.4% | GoldenCross | AboveSMA50,1034101.96,770605.05,5
2023-10-09,LEVERAGE_UP,USDJPY,149.16,362.3541,1.5,4.11,Strength=3 (1.0x->1.5x),Mom6m=12.6% | Mom3m=6.5% | Mom1m=1.2% | GoldenCross | AboveSMA50,1037355.55,770605.05,5
2023-10-09,LEVERAGE_UP,SUGAR,27.18,2029.7378,2.0,5.88,Strength=4 (1.5x->2.0x),Mom12m=47.2% | Mom6m=15.4% | Mom3m=15.5% | Mom1m=3.3% | GoldenCross | AboveSMA50,1037355.55,770605.05,5
2023-10-09,BUY,COTTON,86.67,598.4514,1.5,0.0,Strength=3,Mom6m=5.1% | Mom3m=4.5% | Mom1m=2.7% | GoldenCross | AboveSMA50,1037355.55,718737.27,6
2023-10-10,DELEVERAGE,USDJPY,148.327,362.3541,1.0,3.52,MomDecay=118.9%,Mom6m=10.7% | Mom3m=7.2% | GoldenCross | AboveSMA50,1037901.14,718737.27,6
2023-10-10,SELL,DXY,105.83,483.3396,1.5,-0.91,"TrailingStop (High=106.80, Stop=105.85)",Mom3m=5.3% | Mom1m=1.2% | GoldenCross | AboveSMA50,1037901.14,718737.27,6
2023-10-11,LEVERAGE_UP,USDJPY,148.628,362.3541,1.5,3.73,Strength=3 (1.0x->1.5x),Mom6m=10.6% | Mom3m=7.6% | Mom1m=1.3% | GoldenCross | AboveSMA50,1033308.37,769654.68,5
2023-10-11,DELEVERAGE,SUGAR,26.4,2029.7378,1.0,2.84,Pullback=2.9%,Mom12m=41.9% | Mom6m=9.8% | Mom3m=10.0% | GoldenCross | AboveSMA50,1033308.37,769654.68,5
2023-10-11,LEVERAGE_UP,SUGAR,26.4,2029.7378,1.5,2.84,Strength=3 (1.0x->1.5x),Mom12m=41.9% | Mom6m=9.8% | Mom3m=10.0% | GoldenCross | AboveSMA50,1033308.37,769654.68,5
2023-10-12,DELEVERAGE,USDJPY,149.036,362.3541,1.0,4.02,MomDecay=98.5%,Mom6m=11.2% | Mom3m=7.5% | Mom1m=1.3% | GoldenCross | AboveSMA50,1032781.94,769654.68,5
2023-10-12,LEVERAGE_UP,USDJPY,149.036,362.3541,1.5,4.02,Strength=3 (1.0x->1.5x),Mom6m=11.2% | Mom3m=7.5% | Mom1m=1.3% | GoldenCross | AboveSMA50,1032781.94,769654.68,5
2023-10-12,DELEVERAGE,SUGAR,26.35,2029.7378,1.0,2.65,Pullback=3.1%,Mom12m=40.6% | Mom6m=9.6% | Mom3m=8.3% | GoldenCross | AboveSMA50,1032781.94,769654.68,5
2023-10-12,LEVERAGE_UP,SUGAR,26.35,2029.7378,1.5,2.65,Strength=3 (1.0x->1.5x),Mom12m=40.6% | Mom6m=9.6% | Mom3m=8.3% | GoldenCross | AboveSMA50,1032781.94,769654.68,5
2023-10-12,DELEVERAGE,COTTON,84.92,598.4514,1.0,-2.02,Pullback=2.0%,Mom3m=2.7% | GoldenCross,1032781.94,769654.68,5
2023-10-12,BUY,DXY,106.57,484.5557,1.5,0.0,Strength=3,Mom6m=5.5% | Mom3m=6.7% | Mom1m=1.7% | GoldenCross | AboveSMA50,1032781.94,718015.59,6
2023-10-13,DELEVERAGE,USDJPY,149.79,362.3541,1.0,4.55,MomDecay=81.2%,Mom6m=11.2% | Mom3m=8.0% | Mom1m=1.7% | GoldenCross | AboveSMA50,1035156.47,718015.59,6
2023-10-13,LEVERAGE_UP,USDJPY,149.79,362.3541,1.5,4.55,Strength=3 (1.0x->1.5x),Mom6m=11.2% | Mom3m=8.0% | Mom1m=1.7% | GoldenCross | AboveSMA50,1035156.47,718015.59,6
2023-10-13,DELEVERAGE,NATGAS,3.236,15489.8433,1.0,-3.06,Pullback=4.3%,Mom6m=53.1% | Mom3m=28.8% | Mom1m=19.5% | GoldenCross | AboveSMA50,1035156.47,718015.59,6
2023-10-16,DELEVERAGE,USDJPY,149.566,362.3541,1.0,4.39,MomDecay=63.9%,Mom6m=11.6% | Mom3m=7.6% | Mom1m=1.4% | GoldenCross | AboveSMA50,1033430.1,718015.59,6
2023-10-16,LEVERAGE_UP,USDJPY,149.566,362.3541,1.5,4.39,Strength=3 (1.0x->1.5x),Mom6m=11.6% | Mom3m=7.6% | Mom1m=1.4% | GoldenCross | AboveSMA50,1033430.1,718015.59,6
2023-10-16,SELL,NATGAS,3.109,15489.8433,1.0,-6.86,StopLoss (PnL=-6.9%),Mom6m=36.7% | Mom3m=18.3% | Mom1m=17.6% | GoldenCross | AboveSMA50,1033430.1,718015.59,6
2023-10-16,BUY,NATGAS,3.109,16619.976,1.5,0.0,Strength=3,Mom6m=36.7% | Mom3m=18.3% | Mom1m=17.6% | GoldenCross | AboveSMA50,1033430.1,714502.0,6
2023-10-16,BUY,XLK,83.8368,616.3344,1.5,0.0,Strength=3,Mom12m=43.0% | Mom6m=14.6% | Mom1m=1.0% | GoldenCross | AboveSMA50,1033430.1,662830.5,7
2023-10-17,DELEVERAGE,USDJPY,149.578,362.3541,1.0,4.4,MomDecay=65.2%,Mom6m=11.7% | Mom3m=7.1% | Mom1m=1.2% | GoldenCross | AboveSMA50,1033082.04,662830.5,7
2023-10-17,LEVERAGE_UP,USDJPY,149.578,362.3541,1.5,4.4,Strength=3 (1.0x->1.5x),Mom6m=11.7% | Mom3m=7.1% | Mom1m=1.2% | GoldenCross | AboveSMA50,1033082.04,662830.5,7
2023-10-17,LEVERAGE_UP,XLE,42.2709,1273.0822,1.5,2.87,Strength=3 (1.0x->1.5x),Mom12m=17.8% | Mom6m=7.0% | Mom3m=11.2% | GoldenCross | AboveSMA50,1033082.04,662830.5,7
2023-10-17,LEVERAGE_UP,SUGAR,27.49,2029.7378,2.0,7.09,Strength=4 (1.5x->2.0x),Mom12m=45.9% | Mom6m=12.0% | Mom3m=13.5% | Mom1m=1.4% | GoldenCross | AboveSMA50,1033082.04,662830.5,7
2023-10-17,SELL,COTTON,83.23,598.4514,1.0,-3.97,"TrailingStop (High=86.67, Stop=83.83)",GoldenCross,1033082.04,662830.5,7
2023-10-18,DELEVERAGE,USDJPY,149.759,362.3541,1.0,4.52,MomDecay=79.7%,Mom6m=11.7% | Mom3m=7.1% | Mom1m=1.5% | GoldenCross | AboveSMA50,1035339.1,712639.61,6
2023-10-18,LEVERAGE_UP,USDJPY,149.759,362.3541,1.5,4.52,Strength=3 (1.0x->1.5x),Mom6m=11.7% | Mom3m=7.1% | Mom1m=1.5% | GoldenCross | AboveSMA50,1035339.1,712639.61,6
2023-10-19,DELEVERAGE,USDJPY,149.742,362.3541,1.0,4.51,MomDecay=89.6%,Mom6m=12.0% | Mom3m=5.6% | Mom1m=1.4% | GoldenCross | AboveSMA50,1031279.16,712639.61,6
2023-10-19,LEVERAGE_UP,USDJPY,149.742,362.3541,1.5,4.51,Strength=3 (1.0x->1.5x),Mom6m=12.0% | Mom3m=5.6% | Mom1m=1.4% | GoldenCross | AboveSMA50,1031279.16,712639.61,6
2023-10-19,DELEVERAGE,XLE,42.5817,1273.0822,1.0,3.62,MomDecay=41.3%,Mom12m=16.2% | Mom6m=9.1% | Mom3m=9.7% | Mom1m=1.5% | GoldenCross | AboveSMA50,1031279.16,712639.61,6
2023-10-19,LEVERAGE_UP,XLE,42.5817,1273.0822,2.0,3.62,Strength=4 (1.0x->2.0x),Mom12m=16.2% | Mom6m=9.1% | Mom3m=9.7% | Mom1m=1.5% | GoldenCross | AboveSMA50,1031279.16,712639.61,6
2023-10-19,DELEVERAGE,NATGAS,2.957,16619.976,1.0,-4.89,Pullback=4.9%,Mom6m=31.5% | Mom3m=9.0% | Mom1m=8.2% | GoldenCross | AboveSMA50,1031279.16,712639.61,6
2023-10-19,SELL,NATGAS,2.957,16619.976,1.0,-4.89,StopLoss (PnL=-4.9%),Mom6m=31.5% | Mom3m=9.0% | Mom1m=8.2% | GoldenCross | AboveSMA50,1031279.16,712639.61,6
2023-10-19,DELEVERAGE,XLK,82.1182,616.3344,1.0,-2.05,Pullback=2.0%,Mom12m=38.7% | Mom6m=13.0% | GoldenCross,1031279.16,761784.88,5
2023-10-19,BUY,NATGAS,2.957,17437.9295,1.5,0.0,Strength=3,Mom6m=31.5% | Mom3m=9.0% | Mom1m=8.2% | GoldenCross | AboveSMA50,1031279.16,710220.92,6
2023-10-20,DELEVERAGE,USDJPY,149.802,362.3541,1.0,4.55,MomDecay=80.4%,Mom6m=12.2% | Mom3m=5.9% | GoldenCross | AboveSMA50,1028008.88,710220.92,6
2023-10-20,DELEVERAGE,XLE,41.8673,1273.0822,1.0,1.89,MomDecay=60.3%,Mom12m=10.9% | Mom6m=7.9% | Mom3m=6.1% | Mom1m=1.2% | GoldenCross | AboveSMA50,1028008.88,710220.92,6
2023-10-20,DELEVERAGE,SUGAR,26.85,2029.7378,1.0,4.6,Pullback=2.3%,Mom12m=44.0% | Mom6m=8.1% | Mom3m=7.7% | GoldenCross | AboveSMA50,1028008.88,710220.92,6
2023-10-20,LEVERAGE_UP,SUGAR,26.85,2029.7378,1.5,4.6,Strength=3 (1.0x->1.5x),Mom12m=44.0% | Mom6m=8.1% | Mom3m=7.7% | GoldenCross | AboveSMA50,1028008.88,710220.92,6
2023-10-20,SELL,XLK,80.7296,616.3344,1.0,-3.71,"TrailingStop (High=83.84, Stop=80.90)",Mom12m=36.7% | Mom6m=11.4% | GoldenCross,1028008.88,710220.92,6
2023-10-23,LEVERAGE_UP,USDJPY,149.88,362.3541,1.5,4.61,Strength=3 (1.0x->1.5x),Mom6m=12.0% | Mom3m=6.4% | Mom1m=1.5% | GoldenCross | AboveSMA50,1025982.99,759977.32,5
2023-10-23,LEVERAGE_UP,SUGAR,27.48,2029.7378,2.0,7.05,Strength=4 (1.5x->2.0x),Mom12m=49.4% | Mom6m=6.1% | Mom3m=11.3% | Mom1m=1.9% | GoldenCross | AboveSMA50,1025982.99,759977.32,5
2023-10-23,SELL,DXY,105.54,484.5557,1.5,-0.97,"TrailingStop (High=106.65, Stop=105.69)",Mom3m=4.1% | GoldenCross | AboveSMA50,1025982.99,759977.32,5
2023-10-24,DELEVERAGE,USDJPY,149.769,362.3541,1.0,4.53,MomDecay=85.7%,Mom6m=9.8% | Mom3m=6.7% | GoldenCross | AboveSMA50,1029597.58,810867.78,4
2023-10-24,SELL,XLE,40.6103,1273.0822,1.0,-1.17,"TrailingStop (High=42.66, Stop=41.00)",Mom6m=5.1% | Mom3m=2.4% | GoldenCross,1029597.58,810867.78,4
2023-10-26,DELEVERAGE,SUGAR,27.04,2029.7378,1.0,5.34,Pullback=2.1%,Mom12m=49.3% | Mom3m=13.0% | Mom1m=3.5% | GoldenCross | AboveSMA50,1032907.76,862568.0,3
2023-10-26,LEVERAGE_UP,SUGAR,27.04,2029.7378,1.5,5.34,Strength=3 (1.0x->1.5x),Mom12m=49.3% | Mom3m=13.0% | Mom1m=3.5% | GoldenCross | AboveSMA50,1032907.76,862568.0,3
2023-10-30,DELEVERAGE,SUGAR,26.75,2029.7378,1.0,4.21,Pullback=3.2%,Mom12m=51.0% | Mom3m=9.7% | Mom1m=1.8% | GoldenCross | AboveSMA50,1034111.84,862568.0,3
2023-10-30,LEVERAGE_UP,SUGAR,26.75,2029.7378,1.5,4.21,Strength=3 (1.0x->1.5x),Mom12m=51.0% | Mom3m=9.7% | Mom1m=1.8% | GoldenCross | AboveSMA50,1034111.84,862568.0,3
2023-10-30,BUY,BTC,34502.3633,1.4986,2.0,0.0,Strength=4,Mom12m=39.0% | Mom6m=14.0% | Mom3m=32.2% | Mom1m=25.1% | GoldenCross | AboveSMA50,1034111.84,810862.41,4
2023-10-31,LEVERAGE_UP,SUGAR,27.09,2029.7378,2.0,5.53,Strength=4 (1.5x->2.0x),Mom12m=54.1% | Mom6m=7.8% | Mom3m=11.9% | Mom1m=2.8% | GoldenCross | AboveSMA50,1041250.4,810862.41,4
2023-11-01,DELEVERAGE,NATGAS,3.494,17437.9295,1.0,18.16,Pullback=2.3%,Mom6m=61.0% | Mom3m=36.2% | Mom1m=18.5% | GoldenCross | AboveSMA50,1045375.09,810862.41,4
2023-11-01,LEVERAGE_UP,NATGAS,3.494,17437.9295,1.5,18.16,Strength=3 (1.0x->1.5x),Mom6m=61.0% | Mom3m=36.2% | Mom1m=18.5% | GoldenCross | AboveSMA50,1045375.09,810862.41,4
2023-11-02,DELEVERAGE,NATGAS,3.472,17437.9295,1.0,17.42,Pullback=2.9%,Mom6m=65.3% | Mom3m=34.7% | Mom1m=17.2% | GoldenCross | AboveSMA50,1042921.66,810862.41,4
2023-11-02,LEVERAGE_UP,NATGAS,3.472,17437.9295,1.5,17.42,Strength=3 (1.0x->1.5x),Mom6m=65.3% | Mom3m=34.7% | Mom1m=17.2% | GoldenCross | AboveSMA50,1042921.66,810862.41,4
2023-11-02,BUY,XLK,83.7186,622.8731,1.5,0.0,Strength=3,Mom12m=35.3% | Mom6m=15.7% | Mom1m=3.1% | GoldenCross | AboveSMA50,1042921.66,758716.32,5
2023-11-03,LEVERAGE_UP,USDJPY,150.497,362.3541,1.5,5.04,Strength=3 (1.0x->1.5x),Mom6m=12.2% | Mom3m=5.6% | Mom1m=1.0% | GoldenCross | AboveSMA50,1045383.36,758716.32,5
2023-11-03,BUY,SP500,4358.3398,11.9929,1.5,0.0,Strength=3,Mom12m=15.9% | Mom6m=5.4% | Mom1m=2.4% | GoldenCross | AboveSMA50,1045383.36,706447.15,6
2023-11-03,BUY,NASDAQ,13478.2803,3.878,1.5,0.0,Strength=3,Mom12m=28.1% | Mom6m=10.2% | Mom1m=2.0% | GoldenCross | AboveSMA50,1045383.36,654177.99,7
2023-11-06,SELL,USDJPY,149.449,362.3541,1.5,4.31,"TrailingStop (High=151.29, Stop=149.81)",Mom6m=11.1% | Mom3m=4.3% | GoldenCross | AboveSMA50,1042094.2,654177.99,7
2023-11-06,DELEVERAGE,NATGAS,3.264,17437.9295,1.0,10.38,Pullback=8.7%,Mom6m=45.8% | Mom3m=17.5% | GoldenCross | AboveSMA50,1042094.2,709449.49,6
2023-11-06,BUY,NIKKEI,32708.4805,1.593,1.5,0.0,Strength=3,Mom12m=19.6% | Mom6m=12.2% | Mom1m=7.1% | GoldenCross | AboveSMA50,1042094.2,657344.78,7
2023-11-07,SELL,NATGAS,3.14,17437.9295,1.0,6.19,"TrailingStop (High=3.58, Stop=3.21)",Mom6m=38.5% | Mom3m=6.1% | GoldenCross | AboveSMA50,1037764.77,657344.78,7
2023-11-07,LEVERAGE_UP,XLK,86.0675,622.8731,2.0,2.81,Strength=4 (1.5x->2.0x),Mom12m=45.8% | Mom6m=17.0% | Mom3m=4.2% | Mom1m=3.4% | GoldenCross | AboveSMA50,1037764.77,712099.88,6
2023-11-08,DELEVERAGE,SUGAR,27.21,2029.7378,1.0,6.0,Pullback=2.6%,Mom12m=45.7% | Mom3m=13.6% | GoldenCross | AboveSMA50,1038084.39,712099.88,6
2023-11-08,BUY,USDJPY,150.396,345.117,1.5,0.0,Strength=3,Mom6m=10.5% | Mom3m=3.8% | Mom1m=1.4% | GoldenCross | AboveSMA50,1038084.39,660195.66,7
2023-11-09,LEVERAGE_UP,SUGAR,27.78,2029.7378,2.0,8.22,Strength=4 (1.0x->2.0x),Mom12m=46.2% | Mom6m=6.8% | Mom3m=14.2% | Mom1m=5.2% | GoldenCross | AboveSMA50,1038724.85,660195.66,7
2023-11-10,DELEVERAGE,SUGAR,27.29,2029.7378,1.0,6.31,Pullback=2.4%,Mom12m=40.8% | Mom3m=13.5% | Mom1m=3.6% | GoldenCross | AboveSMA50,1048577.2,660195.66,7
2023-11-10,LEVERAGE_UP,SUGAR,27.29,2029.7378,1.5,6.31,Strength=3 (1.0x->1.5x),Mom12m=40.8% | Mom3m=13.5% | Mom1m=3.6% | GoldenCross | AboveSMA50,1048577.2,660195.66,7
2023-11-13,LEVERAGE_UP,SUGAR,27.71,2029.7378,2.0,7.95,Strength=4 (1.5x->2.0x),Mom12m=42.8% | Mom6m=5.4% | Mom3m=16.6% | Mom1m=2.5% | GoldenCross | AboveSMA50,1044994.84,660195.66,7
2023-11-13,DELEVERAGE,BTC,36502.3555,1.4986,1.0,5.8,Pullback=2.2%,Mom12m=62.7% | Mom6m=20.0% | Mom3m=45.1% | Mom1m=10.3% | GoldenCross | AboveSMA50,1044994.84,660195.66,7
2023-11-13,LEVERAGE_UP,BTC,36502.3555,1.4986,2.0,5.8,Strength=4 (1.0x->2.0x),Mom12m=62.7% | Mom6m=20.0% | Mom3m=45.1% | Mom1m=10.3% | GoldenCross | AboveSMA50,1044994.84,660195.66,7
2023-11-14,DELEVERAGE,SUGAR,27.18,2029.7378,1.0,5.88,Pullback=2.8%,Mom12m=38.4% | Mom3m=12.4% | GoldenCross | AboveSMA50,1047982.51,660195.66,7
2023-11-14,DELEVERAGE,BTC,35537.6406,1.4986,1.0,3.0,Pullback=4.8%,Mom12m=59.9% | Mom6m=16.1% | Mom3m=37.6% | Mom1m=4.8% | GoldenCross | AboveSMA50,1047982.51,660195.66,7
2023-11-14,LEVERAGE_UP,BTC,35537.6406,1.4986,2.0,3.0,Strength=4 (1.0x->2.0x),Mom12m=59.9% | Mom6m=16.1% | Mom3m=37.6% | Mom1m=4.8% | GoldenCross | AboveSMA50,1047982.51,660195.66,7
2023-11-14,LEVERAGE_UP,SP500,4495.7002,11.9929,2.0,3.15,Strength=4 (1.5x->2.0x),Mom12m=12.6% | Mom6m=9.4% | Mom3m=2.1% | Mom1m=2.8% | GoldenCross | AboveSMA50,1047982.51,660195.66,7
2023-11-14,LEVERAGE_UP,NASDAQ,14094.3799,3.878,2.0,4.57,Strength=4 (1.5x->2.0x),Mom12m=24.5% | Mom6m=14.2% | Mom3m=4.6% | Mom1m=3.9% | GoldenCross | AboveSMA50,1047982.51,660195.66,7
2023-11-15,LEVERAGE_UP,NIKKEI,33519.6992,1.593,2.0,2.48,Strength=4 (1.5x->2.0x),Mom12m=20.3% | Mom6m=12.3% | Mom3m=4.0% | Mom1m=5.9% | GoldenCross | AboveSMA50,1055651.38,660195.66,7
2023-11-15,BUY,NATGAS,3.19,16546.2596,1.5,0.0,Strength=3,Mom6m=34.9% | Mom3m=21.7% | Mom1m=3.6% | GoldenCross | AboveSMA50,1055651.38,607413.09,8
2023-11-16,LEVERAGE_UP,SUGAR,27.19,2029.7378,1.5,5.92,Strength=3 (1.0x->1.5x),Mom12m=34.0% | Mom6m=6.2% | Mom3m=14.4% | GoldenCross | AboveSMA50,1048866.55,607413.09,8
2023-11-16,DELEVERAGE,BTC,36154.7695,1.4986,1.0,4.79,Pullback=4.6%,Mom12m=77.6% | Mom6m=14.9% | Mom3m=36.2% | Mom1m=5.8% | GoldenCross | AboveSMA50,1048866.55,607413.09,8
2023-11-16,LEVERAGE_UP,BTC,36154.7695,1.4986,2.0,4.79,Strength=4 (1.0x->2.0x),Mom12m=77.6% | Mom6m=14.9% | Mom3m=36.2% | Mom1m=5.8% | GoldenCross | AboveSMA50,1048866.55,607413.09,8
2023-11-16,DELEVERAGE,NATGAS,3.062,16546.2596,1.0,-4.01,Pullback=4.0%,Mom6m=18.1% | Mom3m=20.0% | GoldenCross | AboveSMA50,1048866.55,607413.09,8
2023-11-16,SELL,NATGAS,3.062,16546.2596,1.0,-4.01,StopLoss (PnL=-4.0%),Mom6m=18.1% | Mom3m=20.0% | GoldenCross | AboveSMA50,1048866.55,607413.09,8
2023-11-17,DELEVERAGE,SUGAR,27.18,2029.7378,1.0,5.88,Pullback=2.8%,Mom12m=34.1% | Mom6m=5.4% | Mom3m=16.2% | GoldenCross | AboveSMA50,1053007.57,658077.74,7
2023-11-17,LEVERAGE_UP,SUGAR,27.18,2029.7378,1.5,5.88,Strength=3 (1.0x->1.5x),Mom12m=34.1% | Mom6m=5.4% | Mom3m=16.2% | GoldenCross | AboveSMA50,1053007.57,658077.74,7
2023-11-17,DELEVERAGE,BTC,36596.6836,1.4986,1.0,6.07,Pullback=3.4%,Mom12m=81.3% | Mom6m=20.6% | Mom3m=37.5% | Mom1m=7.9% | GoldenCross | AboveSMA50,1053007.57,658077.74,7
2023-11-17,LEVERAGE_UP,BTC,36596.6836,1.4986,2.0,6.07,Strength=4 (1.0x->2.0x),Mom12m=81.3% | Mom6m=20.6% | Mom3m=37.5% | Mom1m=7.9% | GoldenCross | AboveSMA50,1053007.57,658077.74,7
2023-11-17,BUY,XLF,33.828,1556.4163,1.5,0.0,Strength=3,Mom6m=8.4% | Mom3m=3.6% | Mom1m=7.1% | GoldenCross | AboveSMA50,1053007.57,605427.36,8
2023-11-18,DELEVERAGE,BTC,36585.7031,1.4986,1.0,6.04,Pullback=3.4%,Mom12m=77.3% | Mom6m=20.8% | Mom3m=37.7% | Mom1m=7.3% | GoldenCross | AboveSMA50,663377.18,605427.36,8
2023-11-18,LEVERAGE_UP,BTC,36585.7031,1.4986,2.0,6.04,Strength=4 (1.0x->2.0x),Mom12m=77.3% | Mom6m=20.8% | Mom3m=37.7% | Mom1m=7.3% | GoldenCross | AboveSMA50,663377.18,605427.36,8
2023-11-20,LEVERAGE_UP,SUGAR,27.56,2029.7378,2.0,7.36,Strength=4 (1.5x->2.0x),Mom12m=39.7% | Mom6m=6.0% | Mom3m=17.8% | Mom1m=2.6% | GoldenCross | AboveSMA50,1059754.93,605427.36,8
2023-11-20,BUY,DOW,35151.0391,1.5074,1.5,0.0,Strength=3,Mom6m=5.6% | Mom3m=2.5% | Mom1m=6.1% | GoldenCross | AboveSMA50,1059754.93,552439.61,9
2023-11-21,DELEVERAGE,BTC,35813.8125,1.4986,1.0,3.8,MomDecay=45.0%,Mom12m=44.7% | Mom6m=20.0% | Mom3m=31.6% | Mom1m=3.3% | GoldenCross | AboveSMA50,1054550.24,552439.61,9
2023-11-21,LEVERAGE_UP,BTC,35813.8125,1.4986,2.0,3.8,Strength=4 (1.0x->2.0x),Mom12m=44.7% | Mom6m=20.0% | Mom3m=31.6% | Mom1m=3.3% | GoldenCross | AboveSMA50,1054550.24,552439.61,9
2023-11-21,DELEVERAGE,USDJPY,148.362,345.117,1.0,-1.35,Pullback=2.2%,Mom6m=5.3% | Mom3m=2.5% | GoldenCross,1054550.24,552439.61,9
