date,ticker,old_lev,new_lev,reason
2021-10-12,ETH,1.0,1.0,DELEVERAGE: Pullback 2.7%
2021-10-12,BTC,1.0,1.0,DELEVERAGE: Pullback 2.5%
2021-10-12,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -5.9%
2021-10-13,USDJPY,1.0,1.0,DELEVERAGE: Vol spike ATR 0.86 vs entry 0.49
2021-10-13,COPPER,3.0,3.0,LEVERAGE UP to 3.0x: 12m=48.6% | Strong12m | 1m=4.7% | >5%>SMA200 | GoldenX
2021-10-13,ETH,3.0,3.0,LEVERAGE UP to 3.0x: 12m=117.1% | Strong12m | 3m=14.0% | 1m=17.2% | >5%>SMA200 | GoldenX
2021-10-13,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=53.2% | Strong12m | 3m=25.9% | 1m=31.7% | >5%>SMA200 | GoldenX
2021-10-13,SOYBEANS,1.0,1.0,DELEVERAGE: Short-term reversal -6.4%
2021-10-14,USDJPY,2.5,2.5,LEVERAGE UP to 2.5x: 12m=8.1% | 1m=3.3% | GoldenX
2021-10-14,FTSE,3.0,3.0,LEVERAGE UP to 3.0x: 12m=21.4% | Strong12m | 1m=2.7% | GoldenX
2021-10-14,RUSSELL2000,3.0,3.0,LEVERAGE UP to 3.0x: 12m=40.2% | Strong12m | 3m=5.1% | GoldenX
2021-10-14,NIKKEI,1.5,1.5,LEVERAGE UP to 1.5x: 12m=22.5% | Strong12m
2021-10-14,PLATINUM,2.5,2.5,LEVERAGE UP to 2.5x: 12m=22.4% | Strong12m | 1m=12.7%
2021-10-15,USDJPY,1.0,1.0,DELEVERAGE: Vol spike ATR 0.86 vs entry 0.49
2021-10-15,DAX,2.5,2.5,LEVERAGE UP to 2.5x: 12m=21.3% | Strong12m | GoldenX
2021-10-15,DOW,3.0,3.0,LEVERAGE UP to 3.0x: 12m=23.9% | Strong12m | >5%>SMA200 | GoldenX
2021-10-15,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -5.2%
2021-10-18,USDJPY,2.5,2.5,LEVERAGE UP to 2.5x: 12m=9.6% | 1m=4.2% | GoldenX
2021-10-18,ETH,1.0,1.0,DELEVERAGE: Pullback 2.9%
2021-10-18,BTC,1.0,1.0,DELEVERAGE: Mom decay 34.3% vs peak 81.9%
2021-10-18,NIKKEI,1.5,1.5,LEVERAGE UP to 1.5x: 12m=23.9% | Strong12m
2021-10-19,USDJPY,1.0,1.0,DELEVERAGE: Vol spike ATR 0.80 vs entry 0.49
2021-10-19,ETH,3.0,3.0,LEVERAGE UP to 3.0x: 12m=119.3% | Strong12m | 3m=28.6% | 1m=38.1% | >5%>SMA200 | GoldenX
2021-10-19,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=38.3% | Strong12m | 3m=43.8% | 1m=56.6% | >5%>SMA200 | GoldenX
2021-10-19,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -3.7%
2021-10-19,SOYBEANS,1.5,1.5,LEVERAGE UP to 1.5x: 12m=16.5% | Strong12m
2021-10-20,USDJPY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=9.5% | 1m=4.7% | >5%>SMA200 | GoldenX
2021-10-20,BTC,1.0,1.0,DELEVERAGE: Mom decay 46.9% vs peak 81.9%
2021-10-20,XLV,3.0,3.0,LEVERAGE UP to 3.0x: 12m=24.7% | Strong12m | >5%>SMA200 | GoldenX
2021-10-20,NIKKEI,1.5,1.5,LEVERAGE UP to 1.5x: 12m=23.9% | Strong12m
2021-10-20,SOYBEANS,1.0,1.0,DELEVERAGE: Short-term reversal -2.2%
2021-10-21,USDJPY,1.0,1.0,DELEVERAGE: Vol spike ATR 0.79 vs entry 0.49
2021-10-21,ETH,1.0,1.0,DELEVERAGE: Pullback 2.4%
2021-10-21,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=29.8% | Strong12m | 3m=33.2% | 1m=42.1% | >5%>SMA200 | GoldenX
2021-10-21,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -3.8%
2021-10-22,USDJPY,2.5,2.5,LEVERAGE UP to 2.5x: 12m=8.9% | 1m=3.7% | GoldenX
2021-10-22,ETH,3.0,3.0,LEVERAGE UP to 3.0x: 12m=115.4% | Strong12m | 3m=20.8% | 1m=20.0% | >5%>SMA200 | GoldenX
2021-10-22,NIKKEI,3.0,3.0,LEVERAGE UP to 3.0x: 12m=22.0% | Strong12m | 3m=5.2% | GoldenX
2021-10-24,ETH,1.0,1.0,DELEVERAGE: Pullback 2.0%
2021-10-25,USDJPY,1.0,1.0,DELEVERAGE: Vol spike ATR 0.78 vs entry 0.49
2021-10-25,ETH,3.0,3.0,LEVERAGE UP to 3.0x: 12m=137.0% | Strong12m | 3m=27.1% | 1m=24.8% | >5%>SMA200 | GoldenX
2021-10-25,NIKKEI,1.0,1.0,DELEVERAGE: Pullback 2.2%
2021-10-26,USDJPY,2.5,2.5,LEVERAGE UP to 2.5x: 12m=9.8% | 1m=2.7% | GoldenX
2021-10-26,ETH,1.0,1.0,DELEVERAGE: Pullback 2.1%
2021-10-26,NIKKEI,2.5,2.5,LEVERAGE UP to 2.5x: 12m=23.8% | Strong12m | GoldenX
2021-10-26,COPPER,1.0,1.0,DELEVERAGE: Pullback 2.2%
2021-10-27,USDJPY,1.0,1.0,DELEVERAGE: Vol spike ATR 0.81 vs entry 0.49
2021-10-27,XLE,1.0,1.0,DELEVERAGE: Pullback 2.9%
2021-10-27,ETH,3.0,3.0,LEVERAGE UP to 3.0x: 12m=112.6% | Strong12m | 3m=21.9% | 1m=9.8% | >5%>SMA200 | GoldenX
2021-10-27,DAX,3.0,3.0,LEVERAGE UP to 3.0x: 12m=35.4% | Strong12m | 1m=3.0% | GoldenX
2021-10-27,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -3.6%
2021-10-27,HANGSENG,1.0,1.0,DELEVERAGE: Mom decay 4.4% vs peak 8.2%
2021-10-28,USDJPY,2.5,2.5,LEVERAGE UP to 2.5x: 12m=8.2% | 1m=2.0% | GoldenX
2021-10-28,XLE,3.0,3.0,LEVERAGE UP to 3.0x: 12m=118.6% | Strong12m | 3m=18.6% | 1m=9.4% | >5%>SMA200 | GoldenX
2021-10-28,NIKKEI,2.5,2.5,LEVERAGE UP to 2.5x: 12m=21.8% | Strong12m | GoldenX
2021-10-28,SOYBEANS,1.5,1.5,LEVERAGE UP to 1.5x: 12m=16.7% | Strong12m
2021-10-28,NATGAS,1.0,1.0,DELEVERAGE: Pullback 6.8%
2021-10-28,RUSSELL2000,3.0,3.0,LEVERAGE UP to 3.0x: 12m=48.9% | Strong12m | 1m=3.3% | GoldenX
2021-10-29,USDJPY,1.0,1.0,DELEVERAGE: Vol spike ATR 0.75 vs entry 0.49
2021-10-29,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=64.4% | Strong12m | 3m=37.9% | >5%>SMA200 | GoldenX
2021-10-30,ETH,1.0,1.0,DELEVERAGE: Pullback 2.0%
2021-10-31,ETH,3.0,3.0,LEVERAGE UP to 3.0x: 12m=121.5% | Strong12m | 3m=32.9% | 1m=25.2% | >5%>SMA200 | GoldenX
2021-11-01,USDJPY,2.5,2.5,LEVERAGE UP to 2.5x: 12m=8.4% | 1m=2.5% | GoldenX
2021-11-01,ETH,1.0,1.0,DELEVERAGE: Pullback 2.0%
2021-11-01,NIKKEI,3.0,3.0,LEVERAGE UP to 3.0x: 12m=25.4% | Strong12m | 3m=8.7% | 1m=3.0% | GoldenX
2021-11-01,HANGSENG,1.0,1.0,DELEVERAGE: Mom decay 1.5% vs peak 2.5%
2021-11-02,USDJPY,1.0,1.0,DELEVERAGE: Vol spike ATR 0.71 vs entry 0.49
2021-11-02,ETH,3.0,3.0,LEVERAGE UP to 3.0x: 12m=192.0% | Strong12m | 3m=33.5% | 1m=31.3% | >5%>SMA200 | GoldenX
2021-11-03,USDJPY,2.5,2.5,LEVERAGE UP to 2.5x: 12m=8.9% | 1m=2.7% | GoldenX
2021-11-03,COPPER,1.0,1.0,DELEVERAGE: Pullback 2.5%
2021-11-04,USDJPY,1.0,1.0,DELEVERAGE: Vol spike ATR 0.68 vs entry 0.49
2021-11-04,BTC,1.0,1.0,DELEVERAGE: Pullback 2.8%
2021-11-05,USDJPY,2.5,2.5,LEVERAGE UP to 2.5x: 12m=9.3% | 1m=2.2% | GoldenX
2021-11-05,ETH,1.0,1.0,DELEVERAGE: Pullback 2.6%
2021-11-06,ETH,3.0,3.0,LEVERAGE UP to 3.0x: 12m=209.7% | Strong12m | 3m=16.3% | 1m=18.0% | >5%>SMA200 | GoldenX
2021-11-08,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=36.1% | Strong12m | 3m=28.4% | 1m=8.9% | >5%>SMA200 | GoldenX
2021-11-08,NATGAS,1.0,1.0,DELEVERAGE: Short-term reversal -2.5%
2021-11-09,FTSE,1.0,1.0,DELEVERAGE: Mom decay 17.6% vs peak 30.7%
2021-11-09,DAX,1.0,1.0,DELEVERAGE: Mom decay 21.4% vs peak 36.3%
2021-11-10,FTSE,3.0,3.0,LEVERAGE UP to 3.0x: 12m=16.6% | Strong12m | 1m=2.9% | >5%>SMA200 | GoldenX
2021-11-10,ETH,1.0,1.0,DELEVERAGE: Pullback 3.7%
2021-11-10,DAX,3.0,3.0,LEVERAGE UP to 3.0x: 12m=23.1% | Strong12m | 1m=6.1% | >5%>SMA200 | GoldenX
2021-11-10,XLE,1.0,1.0,DELEVERAGE: Pullback 2.6%
2021-11-10,PLATINUM,3.0,3.0,LEVERAGE UP to 3.0x: 12m=20.9% | Strong12m | 3m=5.8% | 1m=6.5%
2021-11-10,BTC,1.0,1.0,DELEVERAGE: Pullback 3.8%
2021-11-10,NATGAS,1.0,1.0,DELEVERAGE: Short-term reversal -11.4%
2021-11-11,FTSE,1.0,1.0,DELEVERAGE: Mom decay 15.7% vs peak 30.7%
2021-11-11,ETH,3.0,3.0,LEVERAGE UP to 3.0x: 12m=206.8% | Strong12m | 3m=38.0% | 1m=16.7% | >5%>SMA200 | GoldenX
2021-11-11,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=33.7% | Strong12m | 3m=40.0% | 1m=4.4% | >5%>SMA200 | GoldenX
2021-11-11,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=69.9% | Strong12m | 3m=33.4% | >5%>SMA200 | GoldenX
2021-11-12,FTSE,3.0,3.0,LEVERAGE UP to 3.0x: 12m=15.9% | Strong12m | >5%>SMA200 | GoldenX
2021-11-12,ETH,1.0,1.0,DELEVERAGE: Pullback 3.0%
2021-11-12,BTC,1.0,1.0,DELEVERAGE: Pullback 5.0%
2021-11-13,ETH,3.0,3.0,LEVERAGE UP to 3.0x: 12m=181.1% | Strong12m | 3m=42.2% | 1m=11.5% | >5%>SMA200 | GoldenX
2021-11-14,ETH,1.0,1.0,DELEVERAGE: Pullback 3.9%
2021-11-14,BTC,3.0,3.0,LEVERAGE UP to 3.0x: 12m=27.8% | Strong12m | 3m=42.1% | 1m=7.4% | >5%>SMA200 | GoldenX
2021-11-15,FTSE,1.0,1.0,DELEVERAGE: Mom decay 16.4% vs peak 30.7%
2021-11-15,ETH,3.0,3.0,LEVERAGE UP to 3.0x: 12m=148.4% | Strong12m | 3m=38.7% | 1m=8.1% | >5%>SMA200 | GoldenX
2021-11-16,FTSE,1.5,1.5,LEVERAGE UP to 1.5x: 12m=14.1% | GoldenX
2021-11-18,COPPER,1.0,1.0,DELEVERAGE: Short-term reversal -9.4%
2021-11-18,NATGAS,1.0,1.0,DELEVERAGE: Short-term reversal -5.2%
2021-11-19,COPPER,2.5,2.5,LEVERAGE UP to 2.5x: 12m=37.6% | Strong12m | GoldenX
2021-11-19,XLF,1.0,1.0,DELEVERAGE: Short-term reversal -2.6%
2021-11-19,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=95.4% | Strong12m | 3m=28.4% | >5%>SMA200 | GoldenX
2021-11-19,ETH,1.0,1.0,DELEVERAGE: Short-term reversal -2.6%
2021-11-20,ETH,3.0,3.0,LEVERAGE UP to 3.0x: 12m=129.1% | Strong12m | 3m=28.5% | >5%>SMA200 | GoldenX
2021-11-20,BTC,1.0,1.0,DELEVERAGE: Mom decay -2.5% vs peak 1.4%
2021-11-21,ETH,1.0,1.0,DELEVERAGE: Pullback 3.2%
2021-11-22,COPPER,1.0,1.0,DELEVERAGE: Short-term reversal -2.9%
2021-11-22,NATGAS,1.0,1.0,DELEVERAGE: Pullback 5.4%
2021-11-22,ETH,3.0,3.0,LEVERAGE UP to 3.0x: 12m=128.2% | Strong12m | 3m=38.2% | >5%>SMA200 | GoldenX
2021-11-22,XLE,1.0,1.0,DELEVERAGE: Short-term reversal -4.0%
2021-11-23,COPPER,2.5,2.5,LEVERAGE UP to 2.5x: 12m=35.7% | Strong12m | GoldenX
2021-11-23,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=83.2% | Strong12m | 3m=27.5% | >5%>SMA200 | GoldenX
2021-11-23,ETH,1.0,1.0,DELEVERAGE: Short-term reversal -5.3%
2021-11-23,XLE,3.0,3.0,LEVERAGE UP to 3.0x: 12m=56.6% | Strong12m | 3m=19.0% | >5%>SMA200 | GoldenX
2021-11-24,DXY,2.5,2.5,LEVERAGE UP to 2.5x: 12m=5.0% | 1m=3.1% | GoldenX
2021-11-24,NATGAS,1.0,1.0,DELEVERAGE: Short-term reversal -13.8%
2021-11-24,ETH,3.0,3.0,LEVERAGE UP to 3.0x: 12m=132.5% | Strong12m | 3m=37.8% | >5%>SMA200 | GoldenX
2021-11-24,XLE,1.0,1.0,DELEVERAGE: Short-term reversal -2.1%
2021-11-25,ETH,1.0,1.0,DELEVERAGE: Pullback 3.1%
2021-11-26,SOYBEANS,1.0,1.0,DELEVERAGE: Mom decay 5.8% vs peak 10.1%
2021-11-26,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=88.1% | Strong12m | 3m=24.6% | >5%>SMA200 | GoldenX
2021-11-27,ETH,3.0,3.0,LEVERAGE UP to 3.0x: 12m=126.0% | Strong12m | 3m=40.0% | >5%>SMA200 | GoldenX
2021-11-28,ETH,1.0,1.0,DELEVERAGE: Pullback 2.6%
2021-11-29,ETH,3.0,3.0,LEVERAGE UP to 3.0x: 12m=162.8% | Strong12m | 3m=51.5% | >5%>SMA200 | GoldenX
2021-11-29,XLE,3.0,3.0,LEVERAGE UP to 3.0x: 12m=50.4% | Strong12m | 3m=16.1% | >5%>SMA200 | GoldenX
2021-11-29,DAX,1.0,1.0,DELEVERAGE: Short-term reversal -2.6%
2021-11-29,COPPER,1.0,1.0,DELEVERAGE: Short-term reversal -2.3%
2021-11-29,RUSSELL2000,1.0,1.0,DELEVERAGE: Short-term reversal -2.4%
2021-11-29,XLF,1.0,1.0,DELEVERAGE: Short-term reversal -3.8%
2021-11-29,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -2.8%
2021-11-29,WHEAT,1.0,1.0,DELEVERAGE: Pullback 2.2%
2021-11-30,ETH,1.0,1.0,DELEVERAGE: Short-term reversal -2.2%
2021-11-30,FTSE,1.0,1.0,DELEVERAGE: Short-term reversal -3.1%
2021-11-30,BTC,1.0,1.0,DELEVERAGE: Short-term reversal -14.9%
2021-12-01,ETH,3.0,3.0,LEVERAGE UP to 3.0x: 12m=187.9% | Strong12m | 3m=60.8% | >5%>SMA200 | GoldenX
2021-12-01,DOW,1.0,1.0,DELEVERAGE: Short-term reversal -5.3%
2021-12-01,XLE,1.0,1.0,DELEVERAGE: Short-term reversal -7.6%
2021-12-01,XLV,1.0,1.0,DELEVERAGE: Short-term reversal -3.1%
2021-12-01,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -3.3%
2021-12-01,WHEAT,1.0,1.0,DELEVERAGE: Short-term reversal -2.4%
2021-12-02,ETH,1.0,1.0,DELEVERAGE: Pullback 2.6%
2021-12-02,WHEAT,3.0,3.0,LEVERAGE UP to 3.0x: 12m=39.5% | Strong12m | 3m=14.6% | >5%>SMA200 | GoldenX
2021-12-02,RUSSELL2000,1.0,1.0,DELEVERAGE: Short-term reversal -6.6%
2021-12-03,ETH,3.0,3.0,LEVERAGE UP to 3.0x: 12m=147.9% | Strong12m | 3m=27.6% | >5%>SMA200 | GoldenX
2021-12-03,NATGAS,1.0,1.0,DELEVERAGE: Short-term reversal -27.1%
2021-12-05,ETH,1.0,1.0,DELEVERAGE: Short-term reversal -9.3%
2021-12-06,FTSE,1.5,1.5,LEVERAGE UP to 1.5x: 12m=10.4% | GoldenX
2021-12-06,DOW,2.5,2.5,LEVERAGE UP to 2.5x: 12m=16.6% | Strong12m | GoldenX
2021-12-06,XLE,3.0,3.0,LEVERAGE UP to 3.0x: 12m=44.2% | Strong12m | 3m=17.2% | >5%>SMA200 | GoldenX
2021-12-06,RUSSELL2000,2.5,2.5,LEVERAGE UP to 2.5x: 12m=16.4% | Strong12m | GoldenX
2021-12-06,ETH,3.0,3.0,LEVERAGE UP to 3.0x: 12m=139.5% | Strong12m | 3m=29.0% | >5%>SMA200 | GoldenX
2021-12-07,DAX,2.5,2.5,LEVERAGE UP to 2.5x: 12m=18.5% | Strong12m | GoldenX
2021-12-07,FTSE,1.0,1.0,DELEVERAGE: Vol spike ATR 101.63 vs entry 72.30
2021-12-07,DOW,1.0,1.0,DELEVERAGE: Vol spike ATR 538.01 vs entry 363.73
2021-12-07,XLV,3.0,3.0,LEVERAGE UP to 3.0x: 12m=20.5% | Strong12m | >5%>SMA200 | GoldenX
2021-12-07,NIKKEI,1.5,1.5,LEVERAGE UP to 1.5x: 12m=7.2% | GoldenX
2021-12-07,RUSSELL2000,1.0,1.0,DELEVERAGE: Short-term reversal -7.5%
2021-12-07,NATGAS,1.0,1.0,DELEVERAGE: Short-term reversal -32.8%
2021-12-08,DAX,1.0,1.0,DELEVERAGE: Vol spike ATR 279.91 vs entry 157.39
2021-12-08,COPPER,2.5,2.5,LEVERAGE UP to 2.5x: 12m=25.7% | Strong12m | GoldenX
2021-12-08,FTSE,1.5,1.5,LEVERAGE UP to 1.5x: 12m=11.9% | GoldenX
2021-12-08,DOW,2.5,2.5,LEVERAGE UP to 2.5x: 12m=18.5% | Strong12m | GoldenX
2021-12-08,XLE,1.0,1.0,DELEVERAGE: Short-term reversal -2.6%
2021-12-08,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -2.2%
2021-12-08,RUSSELL2000,2.5,2.5,LEVERAGE UP to 2.5x: 12m=18.5% | Strong12m | GoldenX
2021-12-08,NATGAS,2.5,2.5,LEVERAGE UP to 2.5x: 12m=59.0% | Strong12m | GoldenX
2021-12-09,DAX,2.5,2.5,LEVERAGE UP to 2.5x: 12m=19.3% | Strong12m | GoldenX
2021-12-09,DOW,1.0,1.0,DELEVERAGE: Vol spike ATR 536.33 vs entry 363.73
2021-12-09,XLE,3.0,3.0,LEVERAGE UP to 3.0x: 12m=47.4% | Strong12m | 3m=20.3% | >5%>SMA200 | GoldenX
2021-12-09,WHEAT,1.0,1.0,DELEVERAGE: Pullback 4.1%
2021-12-09,RUSSELL2000,1.0,1.0,DELEVERAGE: Pullback 2.3%
2021-12-09,ETH,1.0,1.0,DELEVERAGE: Pullback 7.2%
2021-12-09,NATGAS,1.0,1.0,DELEVERAGE: Short-term reversal -23.4%
2021-12-10,DAX,1.0,1.0,DELEVERAGE: Vol spike ATR 275.96 vs entry 157.39
2021-12-10,COPPER,1.0,1.0,DELEVERAGE: Pullback 2.5%
2021-12-10,DOW,2.5,2.5,LEVERAGE UP to 2.5x: 12m=19.9% | Strong12m | GoldenX
2021-12-10,RUSSELL2000,2.5,2.5,LEVERAGE UP to 2.5x: 12m=15.0% | Strong12m | GoldenX
2021-12-10,NATGAS,2.5,2.5,LEVERAGE UP to 2.5x: 12m=53.7% | Strong12m | GoldenX
2021-12-11,ETH,1.0,1.0,DELEVERAGE: Short-term reversal -7.4%
2021-12-12,ETH,3.0,3.0,LEVERAGE UP to 3.0x: 12m=97.5% | Strong12m | 3m=20.7% | >5%>SMA200 | GoldenX
2021-12-13,DAX,2.5,2.5,LEVERAGE UP to 2.5x: 12m=16.9% | Strong12m | GoldenX
2021-12-13,DOW,1.0,1.0,DELEVERAGE: Vol spike ATR 535.07 vs entry 363.73
2021-12-13,XLE,1.0,1.0,DELEVERAGE: Pullback 2.8%
2021-12-13,NATGAS,1.0,1.0,DELEVERAGE: Pullback 3.3%
2021-12-13,ETH,1.0,1.0,DELEVERAGE: Pullback 8.5%
2021-12-14,DAX,1.0,1.0,DELEVERAGE: Pullback 2.3%
2021-12-14,DOW,2.5,2.5,LEVERAGE UP to 2.5x: 12m=19.0% | Strong12m | GoldenX
2021-12-14,NATGAS,2.5,2.5,LEVERAGE UP to 2.5x: 12m=39.7% | Strong12m | GoldenX
2021-12-14,RUSSELL2000,1.0,1.0,DELEVERAGE: Short-term reversal -10.5%
2021-12-15,DOW,1.0,1.0,DELEVERAGE: Vol spike ATR 560.73 vs entry 363.73
2021-12-15,NATGAS,1.0,1.0,DELEVERAGE: Pullback 3.1%
2021-12-15,ETH,1.0,1.0,DELEVERAGE: Short-term reversal -5.2%
2021-12-16,DAX,1.5,1.5,LEVERAGE UP to 1.5x: 12m=14.7% | GoldenX
2021-12-16,DOW,2.5,2.5,LEVERAGE UP to 2.5x: 12m=19.0% | Strong12m | GoldenX
2021-12-16,NIKKEI,1.5,1.5,LEVERAGE UP to 1.5x: 12m=9.5% | GoldenX
2021-12-16,NATGAS,2.5,2.5,LEVERAGE UP to 2.5x: 12m=40.7% | Strong12m | GoldenX
2021-12-16,ETH,3.0,3.0,LEVERAGE UP to 3.0x: 12m=89.7% | Strong12m | >5%>SMA200 | GoldenX
2021-12-16,WHEAT,1.0,1.0,DELEVERAGE: Short-term reversal -4.9%
2021-12-17,DAX,1.0,1.0,DELEVERAGE: Vol spike ATR 247.02 vs entry 157.39
2021-12-17,DOW,1.0,1.0,DELEVERAGE: Vol spike ATR 530.61 vs entry 363.73
2021-12-17,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -3.8%
2021-12-17,NATGAS,1.0,1.0,DELEVERAGE: Pullback 6.0%
2021-12-17,ETH,1.0,1.0,DELEVERAGE: Pullback 3.5%
2021-12-17,WHEAT,3.0,3.0,LEVERAGE UP to 3.0x: 12m=27.3% | Strong12m | 3m=10.6% | >5%>SMA200 | GoldenX
2021-12-18,ETH,3.0,3.0,LEVERAGE UP to 3.0x: 12m=85.4% | Strong12m | >5%>SMA200 | GoldenX
2021-12-19,ETH,1.0,1.0,DELEVERAGE: Pullback 2.4%
2021-12-20,SOYBEANS,1.0,1.0,DELEVERAGE: Mom decay 5.9% vs peak 10.1%
2021-12-20,NATGAS,2.5,2.5,LEVERAGE UP to 2.5x: 12m=42.0% | Strong12m | GoldenX
2021-12-20,ETH,3.0,3.0,LEVERAGE UP to 3.0x: 12m=83.9% | Strong12m | >5%>SMA200 | GoldenX
2021-12-20,WHEAT,1.0,1.0,DELEVERAGE: Short-term reversal -5.2%
2021-12-21,DOW,2.5,2.5,LEVERAGE UP to 2.5x: 12m=17.5% | Strong12m | GoldenX
2021-12-21,SOYBEANS,1.5,1.5,LEVERAGE UP to 1.5x: 12m=5.2% | 1m=3.5%
2021-12-21,NATGAS,1.0,1.0,DELEVERAGE: Short-term reversal -23.6%
2021-12-21,ETH,1.0,1.0,DELEVERAGE: Short-term reversal -13.2%
2021-12-21,WHEAT,3.0,3.0,LEVERAGE UP to 3.0x: 12m=30.7% | Strong12m | 3m=13.2% | >5%>SMA200 | GoldenX
2021-12-21,DAX,1.0,1.0,DELEVERAGE: Short-term reversal -4.1%
2021-12-21,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -4.1%
2021-12-22,NATGAS,2.5,2.5,LEVERAGE UP to 2.5x: 12m=43.0% | Strong12m | GoldenX
2021-12-22,ETH,3.0,3.0,LEVERAGE UP to 3.0x: 12m=63.5% | Strong12m | >5%>SMA200 | GoldenX
2021-12-22,WHEAT,1.0,1.0,DELEVERAGE: Short-term reversal -3.8%
2021-12-22,DAX,1.5,1.5,LEVERAGE UP to 1.5x: 12m=13.1% | GoldenX
2021-12-22,NIKKEI,1.5,1.5,LEVERAGE UP to 1.5x: 12m=7.2% | GoldenX
2021-12-23,SOYBEANS,1.0,1.0,DELEVERAGE: Mom decay 5.8% vs peak 10.1%
2021-12-23,NATGAS,1.0,1.0,DELEVERAGE: Pullback 6.2%
2021-12-23,RUSSELL2000,1.5,1.5,LEVERAGE UP to 1.5x: 12m=11.7% | GoldenX
2021-12-23,ETH,1.0,1.0,DELEVERAGE: Short-term reversal -8.9%
2021-12-23,WHEAT,3.0,3.0,LEVERAGE UP to 3.0x: 12m=29.4% | Strong12m | 3m=12.6% | >5%>SMA200 | GoldenX
2021-12-23,XLE,1.0,1.0,DELEVERAGE: Short-term reversal -3.0%
2021-12-24,ETH,3.0,3.0,LEVERAGE UP to 3.0x: 12m=66.5% | Strong12m | >5%>SMA200 | GoldenX
2021-12-24,NIKKEI,1.0,1.0,DELEVERAGE: Short-term reversal -2.4%
2021-12-26,ETH,1.0,1.0,DELEVERAGE: Short-term reversal -3.1%
2021-12-27,SOYBEANS,2.5,2.5,LEVERAGE UP to 2.5x: 12m=7.8% | 3m=5.8% | 1m=7.6%
2021-12-27,NATGAS,2.5,2.5,LEVERAGE UP to 2.5x: 12m=61.2% | Strong12m | GoldenX
2021-12-27,RUSSELL2000,1.0,1.0,DELEVERAGE: Short-term reversal -3.0%
2021-12-27,ETH,3.0,3.0,LEVERAGE UP to 3.0x: 12m=86.4% | Strong12m | >5%>SMA200 | GoldenX
2021-12-27,WHEAT,1.0,1.0,DELEVERAGE: Short-term reversal -3.9%
2021-12-27,DAX,2.5,2.5,LEVERAGE UP to 2.5x: 12m=15.4% | Strong12m | GoldenX
2021-12-27,XLE,3.0,3.0,LEVERAGE UP to 3.0x: 12m=54.0% | Strong12m | 3m=7.8% | >5%>SMA200 | GoldenX
2021-12-27,NIKKEI,1.5,1.5,LEVERAGE UP to 1.5x: 12m=7.2% | GoldenX
2021-12-28,DOW,3.0,3.0,LEVERAGE UP to 3.0x: 12m=19.7% | Strong12m | 3m=6.1% | 1m=4.3% | GoldenX
2021-12-28,NATGAS,1.0,1.0,DELEVERAGE: Short-term reversal -25.6%
2021-12-28,RUSSELL2000,1.5,1.5,LEVERAGE UP to 1.5x: 12m=12.5% | GoldenX
2021-12-28,COPPER,3.0,3.0,LEVERAGE UP to 3.0x: 12m=23.8% | Strong12m | 1m=3.2% | GoldenX
2021-12-28,WHEAT,3.0,3.0,LEVERAGE UP to 3.0x: 12m=27.6% | Strong12m | 3m=10.9% | >5%>SMA200 | GoldenX
2021-12-28,DAX,3.0,3.0,LEVERAGE UP to 3.0x: 12m=16.3% | Strong12m | 1m=4.6% | GoldenX
2021-12-28,NIKKEI,2.5,2.5,LEVERAGE UP to 2.5x: 12m=8.4% | 1m=2.8% | GoldenX
2021-12-29,SOYBEANS,1.0,1.0,DELEVERAGE: Mom decay 4.7% vs peak 10.1%
2021-12-29,NATGAS,2.5,2.5,LEVERAGE UP to 2.5x: 12m=63.1% | Strong12m | GoldenX
2021-12-29,FTSE,2.5,2.5,LEVERAGE UP to 2.5x: 12m=13.2% | 1m=5.3% | GoldenX
2021-12-29,WHEAT,1.0,1.0,DELEVERAGE: Pullback 3.3%
2021-12-30,SOYBEANS,2.5,2.5,LEVERAGE UP to 2.5x: 12m=1.8% | 3m=5.7% | 1m=9.1%
2021-12-30,RUSSELL2000,2.5,2.5,LEVERAGE UP to 2.5x: 12m=13.6% | 1m=2.3% | GoldenX
