Entry,Exit,Ticker,MaxLev,PnL%,Reason
2011-02-15,2011-02-22,COPPER,3.0,-4.1,STOP:-4.1%
2011-02-18,2011-02-22,SOYBEANS,2.0,-10.23,STOP:-5.1%
2011-02-21,2011-02-23,DAX,2.0,-3.47,TRAIL
2011-02-22,2011-02-23,DOW,2.0,-1.75,TRAIL
2011-02-22,2011-02-23,RUSSELL2000,3.0,-4.91,TRAIL
2011-01-06,2011-03-01,XLE,3.0,41.07,TRAIL
2011-02-23,2011-03-01,RUSSELL2000,3.0,2.79,TRAIL
2011-02-22,2011-03-02,XLF,1.0,-1.56,TRAIL
2011-02-22,2011-03-03,PLATINUM,3.0,7.67,TRAIL
2011-02-22,2011-03-07,COPPER,3.0,-1.5,TRAIL
2011-03-01,2011-03-07,RUSSELL2000,3.0,1.92,TRAIL
2011-03-03,2011-03-08,PLATINUM,1.0,-1.66,TRAIL
2011-02-22,2011-03-09,SOYBEANS,2.0,3.54,PULL:4.5%
2011-03-01,2011-03-09,XLE,3.0,-0.58,PULL:2.8%
2011-03-07,2011-03-09,COPPER,1.0,-2.63,STOP:-2.6%
2011-01-31,2011-03-10,SILVER,3.0,73.37,PULL:2.7%
2011-02-22,2011-03-10,FTSE,1.0,-2.53,STOP:-2.5%
2011-02-23,2011-03-10,DAX,1.0,-1.83,PULL:2.9%
2011-03-07,2011-03-10,RUSSELL2000,2.0,-3.13,TRAIL
2011-03-09,2011-03-10,XLE,3.0,-10.92,STOP:-3.6%
2011-01-19,2011-03-11,GBPUSD,1.0,0.65,TRAIL
2011-03-10,2011-03-14,NIKKEI,1.0,-7.8,STOP:-7.8%
2011-03-11,2011-03-14,PLATINUM,1.0,-1.65,TRAIL
2011-02-23,2011-03-15,DOW,1.0,-2.07,TRAIL
2011-03-02,2011-03-15,XLF,1.0,-1.16,TRAIL
2011-03-08,2011-03-15,HANGSENG,1.0,-4.36,STOP:-4.4%
2011-03-09,2011-03-15,SOYBEANS,1.0,-5.51,STOP:-5.5%
2011-03-10,2011-03-15,GOLD,1.0,-1.39,TRAIL
2011-03-14,2011-03-15,WHEAT,1.0,-4.68,STOP:-4.7%
2011-03-10,2011-03-16,RUSSELL2000,1.0,-2.21,PULL:2.6%
2011-03-15,2011-03-16,COTTON,2.0,-6.1,STOP:-3.0%
2011-03-10,2011-03-23,TBOND,1.0,-0.51,TRAIL
2011-03-14,2011-03-23,TNOTE10,1.0,-1.27,TRAIL
2011-02-04,2011-03-28,EURUSD,2.0,5.89,TRAIL
2011-03-16,2011-03-28,COTTON,3.0,6.68,PULL:5.4%
2011-03-23,2011-03-28,GBPUSD,1.0,-2.18,TRAIL
2011-03-23,2011-03-29,NATGAS,1.0,-2.19,PULL:3.7%
2011-03-09,2011-03-30,COPPER,2.0,1.58,PULL:3.5%
2011-03-15,2011-04-05,SOYBEANS,2.0,8.13,PULL:2.6%
2011-03-28,2011-04-06,SUGAR,1.0,-1.26,PULL:4.6%
2011-03-16,2011-04-08,RUSSELL2000,3.0,22.63,TRAIL
2011-03-28,2011-04-08,COTTON,3.0,5.55,PULL:2.5%
2011-03-10,2011-04-11,XLE,3.0,18.62,TRAIL
2011-03-15,2011-04-11,CRUDE,3.0,39.33,TRAIL
2011-03-15,2011-04-12,GOLD,2.0,8.66,TRAIL
2011-03-15,2011-04-12,WHEAT,2.0,27.48,TRAIL
2011-03-30,2011-04-12,COPPER,3.0,2.61,PULL:2.6%
2011-04-08,2011-04-12,SOYBEANS,2.0,-4.49,STOP:-4.5%
2011-04-11,2011-04-12,XLE,3.0,-9.29,STOP:-3.1%
2011-04-12,2011-04-15,COPPER,1.0,-2.84,STOP:-2.8%
2011-03-28,2011-04-18,DOW,1.0,0.03,TRAIL
2011-04-05,2011-04-18,DAX,1.0,-2.07,TRAIL
2011-04-08,2011-04-18,HANGSENG,1.0,-2.32,TRAIL
2011-04-12,2011-04-18,FTSE,1.0,-1.58,TRAIL
2011-03-29,2011-04-19,EURUSD,2.0,2.05,TRAIL
2011-03-15,2011-04-26,SILVER,3.0,96.22,TRAIL
2011-04-12,2011-04-28,SOYBEANS,2.0,1.54,PULL:2.8%
2011-04-11,2011-05-03,RUSSELL2000,3.0,1.19,TRAIL
2011-04-12,2011-05-03,XLE,3.0,2.23,TRAIL
2011-04-12,2011-05-04,GOLD,3.0,4.27,TRAIL
2011-04-15,2011-05-04,PLATINUM,1.0,1.64,TRAIL
2011-04-18,2011-05-04,DAX,2.0,9.88,TRAIL
2011-04-18,2011-05-04,HANGSENG,1.0,-2.16,TRAIL
2011-04-19,2011-05-04,NATGAS,2.0,14.78,PULL:2.6%
2011-04-28,2011-05-04,COPPER,1.0,-2.93,STOP:-2.9%
2011-04-18,2011-05-05,DOW,3.0,9.41,TRAIL
2011-04-18,2011-05-05,FTSE,1.0,0.85,TRAIL
2011-05-03,2011-05-05,XLE,1.0,-3.81,STOP:-3.8%
2011-05-03,2011-05-05,SOYBEANS,1.0,-2.91,STOP:-2.9%
2011-05-04,2011-05-05,COPPER,1.0,-3.28,STOP:-3.3%
2011-05-04,2011-05-05,PLATINUM,1.0,-2.63,STOP:-2.6%
2011-05-04,2011-05-05,NATGAS,1.0,-6.9,STOP:-6.9%
2011-04-06,2011-05-06,GBPUSD,1.0,0.52,TRAIL
2011-04-26,2011-05-06,EURUSD,2.0,-0.47,TRAIL
2011-05-05,2011-05-11,COPPER,1.0,-2.1,PULL:3.2%
2011-05-05,2011-05-11,XLE,1.0,-0.28,PULL:2.9%
2011-05-05,2011-05-11,WHEAT,1.0,0.73,PULL:5.4%
2011-05-06,2011-05-11,CRUDE,2.0,1.06,PULL:5.5%
2011-05-11,2011-05-12,WHEAT,1.0,-3.74,STOP:-3.7%
2011-05-04,2011-05-16,RUSSELL2000,1.0,-1.2,TRAIL
2011-05-04,2011-05-17,DAX,1.0,-1.59,TRAIL
2011-05-06,2011-05-17,NATGAS,1.0,-1.25,PULL:3.1%
2011-05-11,2011-05-17,CRUDE,1.0,-1.32,PULL:2.7%
2011-05-17,2011-05-19,COTTON,1.0,0.39,PULL:2.6%
2011-05-05,2011-05-20,XLV,3.0,6.72,TRAIL
2011-05-11,2011-05-23,DOW,1.0,-1.97,TRAIL
2011-05-16,2011-05-23,COPPER,1.0,0.18,PULL:3.1%
2011-05-19,2011-05-23,DAX,1.0,-3.22,STOP:-3.2%
2011-05-12,2011-05-24,WHEAT,2.0,11.31,PULL:4.6%
2011-05-24,2011-05-31,WHEAT,2.0,0.64,TRAIL
2011-05-20,2011-06-01,RUSSELL2000,2.0,-1.85,TRAIL
2011-05-23,2011-06-01,XLV,3.0,-0.5,TRAIL
2011-05-31,2011-06-01,DOW,1.0,-2.22,TRAIL
2011-05-17,2011-06-02,SILVER,2.0,8.1,PULL:5.5%
2011-06-01,2011-06-03,HANGSENG,1.0,-2.86,STOP:-2.9%
2011-05-05,2011-06-06,SOYBEANS,2.0,9.62,TRAIL
2011-05-11,2011-06-06,XLE,1.0,-0.94,TRAIL
2011-05-17,2011-06-06,CRUDE,2.0,2.17,PULL:3.6%
2011-05-23,2011-06-09,NATGAS,2.0,15.09,PULL:3.6%
2011-05-05,2011-06-10,GOLD,2.0,6.44,TRAIL
2011-05-23,2011-06-10,COPPER,1.0,1.55,PULL:3.1%
2011-06-02,2011-06-10,XLV,1.0,-2.03,TRAIL
2011-06-01,2011-06-13,PLATINUM,1.0,-0.94,TRAIL
2011-06-03,2011-06-13,EURUSD,1.0,-1.06,TRAIL
2011-06-06,2011-06-13,XLE,1.0,-1.89,PULL:3.5%
2011-06-06,2011-06-13,RUSSELL2000,1.0,-2.28,PULL:2.6%
2011-06-09,2011-06-13,NATGAS,1.0,-0.6,TREND_REV
2011-05-04,2011-06-14,TBOND,1.0,1.34,TRAIL
2011-06-10,2011-06-14,WHEAT,2.0,-3.69,STOP:-3.7%
2011-06-13,2011-06-14,CORN,3.0,-10.35,STOP:-3.5%
2011-06-10,2011-06-15,CRUDE,1.0,-4.51,STOP:-4.5%
2011-06-01,2011-06-16,GBPUSD,1.0,-1.63,TRAIL
2011-06-06,2011-06-16,SOYBEANS,1.0,-2.37,TRAIL
2011-06-13,2011-06-16,COTTON,1.0,-3.31,STOP:-3.3%
2011-05-05,2011-06-22,TNOTE10,1.0,1.31,TRAIL
2011-06-16,2011-06-22,WHEAT,1.0,-5.2,STOP:-5.2%
2011-06-10,2011-06-23,COPPER,1.0,-0.27,TRAIL
2011-06-13,2011-06-23,SILVER,2.0,1.55,TRAIL
2011-06-14,2011-06-23,GOLD,2.0,-0.49,TRAIL
2011-06-13,2011-06-24,XLE,1.0,-1.36,PULL:3.4%
2011-06-22,2011-06-27,WHEAT,1.0,-2.43,PULL:4.0%
2011-06-22,2011-06-27,CORN,1.0,-2.47,PULL:2.9%
2011-06-23,2011-06-27,SILVER,1.0,-4.07,STOP:-4.1%
2011-06-16,2011-06-28,COTTON,1.0,10.24,PULL:2.6%
2011-06-13,2011-06-30,SUGAR,2.0,21.65,PULL:3.1%
2011-06-16,2011-06-30,SOYBEANS,1.0,-3.28,STOP:-3.3%
2011-06-27,2011-06-30,WHEAT,1.0,-6.1,STOP:-6.1%
2011-06-27,2011-06-30,CORN,1.0,-4.81,STOP:-4.8%
2011-06-27,2011-07-01,SILVER,1.0,0.34,PULL:3.2%
2011-06-28,2011-07-06,COTTON,1.0,-3.42,STOP:-3.4%
2011-06-30,2011-07-08,CRUDE,1.0,0.82,PULL:2.5%
2011-06-14,2011-07-11,EURUSD,1.0,-1.49,TRAIL
2011-06-14,2011-07-11,DAX,1.0,0.35,TRAIL
2011-06-15,2011-07-11,XLV,3.0,5.71,TRAIL
2011-06-23,2011-07-11,RUSSELL2000,2.0,7.69,TRAIL
2011-06-24,2011-07-11,XLE,2.0,5.84,PULL:3.2%
2011-06-30,2011-07-11,DOW,2.0,1.47,TRAIL
2011-07-01,2011-07-11,XLF,1.0,-3.77,STOP:-3.8%
2011-06-30,2011-07-12,FTSE,1.0,-1.29,TRAIL
2011-07-08,2011-07-12,NIKKEI,1.0,-2.09,TRAIL
2011-07-12,2011-07-14,SUGAR,1.0,-4.82,STOP:-4.8%
2011-07-11,2011-07-18,RUSSELL2000,1.0,-2.11,PULL:2.5%
2011-07-11,2011-07-21,SILVER,3.0,9.1,PULL:3.5%
2011-07-11,2011-07-27,DOW,1.0,-1.62,TRAIL
2011-07-11,2011-07-27,XLE,2.0,3.29,PULL:2.7%
2011-07-11,2011-07-27,SP500,1.0,-1.11,TRAIL
2011-07-18,2011-07-27,RUSSELL2000,1.0,-1.89,TRAIL
2011-06-30,2011-07-29,SOYBEANS,2.0,3.67,PULL:2.6%
2011-07-11,2011-07-29,DAX,1.0,-0.99,PULL:2.6%
2011-07-11,2011-07-29,CRUDE,2.0,0.58,PULL:4.2%
2011-07-21,2011-07-29,PLATINUM,1.0,-0.08,TRAIL
2011-06-23,2011-08-01,COPPER,2.0,17.97,TRAIL
2011-07-27,2011-08-01,SILVER,2.0,-3.09,STOP:-3.1%
2011-07-29,2011-08-01,SUGAR,1.0,-2.82,STOP:-2.8%
2011-07-27,2011-08-02,DOW,1.0,-3.54,STOP:-3.5%
2011-07-27,2011-08-02,XLE,1.0,-4.29,STOP:-4.3%
2011-07-27,2011-08-03,EURUSD,1.0,-2.31,TRAIL
2011-07-29,2011-08-04,PLATINUM,1.0,-3.13,STOP:-3.1%
2011-08-01,2011-08-04,COPPER,1.0,-3.93,STOP:-3.9%
2011-08-01,2011-08-04,SILVER,3.0,0.92,TRAIL
2011-08-02,2011-08-04,XLE,1.0,-7.38,STOP:-7.4%
2011-08-03,2011-08-04,COFFEE,1.0,-2.5,STOP:-2.5%
2011-07-29,2011-08-05,SOYBEANS,1.0,-1.68,TRAIL
2011-07-29,2011-08-05,CORN,1.0,4.13,PULL:2.6%
2011-08-04,2011-08-05,COPPER,1.0,-2.79,STOP:-2.8%
2011-08-04,2011-08-05,SILVER,3.0,-9.29,STOP:-3.1%
2011-08-02,2011-08-08,SUGAR,1.0,-4.19,STOP:-4.2%
2011-08-05,2011-08-08,CORN,1.0,-2.56,STOP:-2.6%
2011-08-05,2011-08-09,SILVER,3.0,-2.51,TRAIL
2011-08-01,2011-08-11,TBOND,2.0,9.64,TRAIL
2011-08-11,2011-08-18,XLE,1.0,-3.14,STOP:-3.1%
2011-07-06,2011-08-24,GOLD,3.0,14.74,TRAIL
2011-08-08,2011-08-24,SUGAR,2.0,11.86,PULL:2.5%
2011-08-09,2011-08-24,SILVER,3.0,3.38,TRAIL
2011-08-10,2011-08-24,PLATINUM,1.0,3.08,TRAIL
2011-08-18,2011-08-24,COTTON,1.0,-2.72,STOP:-2.7%
2011-07-14,2011-09-01,GBPUSD,1.0,0.52,TRAIL
2011-08-05,2011-09-01,SOYBEANS,2.0,14.01,TRAIL
2011-08-08,2011-09-01,CORN,2.0,15.85,TRAIL
2011-08-25,2011-09-01,WHEAT,1.0,-5.51,STOP:-5.5%
2011-08-24,2011-09-02,XLE,1.0,0.41,PULL:3.5%
2011-08-24,2011-09-02,SUGAR,1.0,-3.31,STOP:-3.3%
2011-08-10,2011-09-05,EURUSD,1.0,-1.57,TRAIL
2011-08-04,2011-09-06,COFFEE,3.0,59.21,TRAIL
2011-08-24,2011-09-06,SILVER,3.0,20.39,TRAIL
2011-09-02,2011-09-06,SUGAR,2.0,-6.1,STOP:-3.1%
2011-08-24,2011-09-07,GOLD,3.0,10.28,TRAIL
2011-09-01,2011-09-07,PLATINUM,1.0,-1.31,TRAIL
2011-09-01,2011-09-08,CORN,1.0,-0.75,PULL:3.6%
2011-09-02,2011-09-09,XLV,1.0,-1.48,PULL:4.0%
2011-09-06,2011-09-09,COFFEE,1.0,-3.95,STOP:-3.9%
2011-09-07,2011-09-09,XLE,1.0,-4.43,STOP:-4.4%
2011-09-01,2011-09-12,SOYBEANS,1.0,-2.61,STOP:-2.6%
2011-09-06,2011-09-12,SILVER,3.0,-3.96,STOP:-4.0%
2011-09-07,2011-09-12,PLATINUM,1.0,-1.06,TRAIL
2011-09-07,2011-09-12,GOLD,3.0,-0.71,PULL:2.5%
2011-09-08,2011-09-13,CORN,1.0,-1.94,PULL:3.4%
2011-09-09,2011-09-15,COFFEE,1.0,-2.91,STOP:-2.9%
2011-09-12,2011-09-15,GOLD,3.0,-5.2,TRAIL
2011-09-12,2011-09-15,SILVER,3.0,-1.77,PULL:4.1%
2011-09-06,2011-09-16,SUGAR,2.0,-5.44,STOP:-2.7%
2011-09-07,2011-09-16,COTTON,1.0,-1.05,TRAIL
2011-09-13,2011-09-16,CORN,1.0,-2.43,PULL:2.9%
2011-09-12,2011-09-19,SOYBEANS,1.0,-3.71,STOP:-3.7%
2011-09-13,2011-09-19,CRUDE,1.0,-5.0,STOP:-5.0%
2011-09-15,2011-09-19,SILVER,2.0,-1.74,TRAIL
2011-09-09,2011-09-21,XLV,1.0,1.01,PULL:2.7%
2011-09-15,2011-09-21,NASDAQ,1.0,-2.64,STOP:-2.6%
2011-09-15,2011-09-21,COFFEE,1.0,-4.33,STOP:-4.3%
2011-09-15,2011-09-22,GOLD,2.0,-2.21,PULL:4.0%
2011-09-16,2011-09-22,CORN,1.0,-6.07,STOP:-6.1%
2011-09-16,2011-09-22,XLK,1.0,-5.0,STOP:-5.0%
2011-09-19,2011-09-22,SILVER,1.0,-6.58,STOP:-6.6%
2011-09-22,2011-09-23,GOLD,2.0,-11.7,STOP:-5.8%
2011-09-22,2011-09-23,SILVER,1.0,-17.75,STOP:-17.8%
2011-07-12,2011-09-26,TNOTE10,1.0,4.59,TRAIL
2011-09-23,2011-09-26,GOLD,1.0,-2.75,STOP:-2.7%
2011-08-11,2011-09-27,TBOND,3.0,8.23,TRAIL
2011-09-22,2011-09-28,CORN,1.0,-2.96,STOP:-3.0%
2011-09-23,2011-09-28,SILVER,1.0,0.11,PULL:4.5%
2011-09-29,2011-09-30,CORN,1.0,-6.32,STOP:-6.3%
2011-09-28,2011-10-04,SILVER,1.0,-0.96,PULL:3.1%
2011-09-27,2011-10-07,TBOND,2.0,0.38,TRAIL
2011-10-03,2011-10-07,TNOTE10,1.0,-1.6,TRAIL
2011-10-04,2011-10-07,SILVER,1.0,3.9,PULL:3.2%
2011-09-30,2011-10-10,DXY,1.0,-1.21,TRAIL
2011-10-07,2011-10-13,SILVER,1.0,2.18,PULL:3.4%
2011-10-10,2011-10-19,XLK,1.0,1.08,PULL:2.6%
2011-10-13,2011-10-19,SILVER,1.0,-1.2,PULL:2.8%
2011-10-18,2011-10-19,CRUDE,1.0,-2.52,STOP:-2.5%
2011-09-27,2011-10-20,GOLD,2.0,-2.34,TRAIL
2011-10-14,2011-10-20,NASDAQ,1.0,-2.59,STOP:-2.6%
2011-10-19,2011-10-20,SILVER,1.0,-3.15,STOP:-3.2%
2011-10-21,2011-10-25,RUSSELL2000,1.0,0.17,PULL:3.0%
2011-10-21,2011-10-25,COFFEE,1.0,-3.39,STOP:-3.4%
2011-10-24,2011-10-26,CRUDE,1.0,-1.17,PULL:3.2%
2011-10-07,2011-10-27,TBOND,1.0,-4.18,STOP:-4.2%
2011-10-18,2011-10-31,XLE,1.0,3.29,PULL:4.6%
2011-10-20,2011-10-31,SILVER,2.0,26.9,PULL:2.6%
2011-10-27,2011-10-31,RUSSELL2000,1.0,-3.18,STOP:-3.2%
2011-10-27,2011-10-31,FTSE,1.0,-2.97,STOP:-3.0%
2011-10-12,2011-11-01,DOW,1.0,1.21,TRAIL
2011-10-21,2011-11-01,XLV,1.0,-0.57,TRAIL
2011-10-21,2011-11-01,SP500,1.0,-1.61,TRAIL
2011-10-24,2011-11-01,NASDAQ,1.0,-3.43,STOP:-3.4%
2011-10-24,2011-11-01,XLK,1.0,-2.47,TRAIL
2011-10-31,2011-11-01,SILVER,1.0,-4.7,STOP:-4.7%
2011-10-31,2011-11-02,EURUSD,1.0,-3.42,STOP:-3.4%
2011-11-03,2011-11-09,XLK,1.0,-2.37,PULL:3.5%
2011-11-04,2011-11-09,DOW,1.0,-1.69,PULL:3.2%
2011-11-04,2011-11-09,XLE,1.0,-2.33,PULL:4.4%
2011-11-04,2011-11-09,RUSSELL2000,1.0,-3.7,STOP:-3.7%
2011-11-04,2011-11-09,XLV,1.0,-0.54,PULL:2.9%
2011-10-25,2011-11-10,GOLD,3.0,10.47,TRAIL
2011-11-01,2011-11-10,SILVER,1.0,4.2,PULL:3.0%
2011-09-30,2011-11-11,CORN,1.0,7.76,PULL:3.3%
2011-10-27,2011-11-17,CRUDE,2.0,10.34,TRAIL
2011-10-31,2011-11-17,GBPUSD,1.0,-2.51,STOP:-2.5%
2011-11-10,2011-11-17,GOLD,3.0,-6.67,TRAIL
2011-11-11,2011-11-17,XLV,1.0,-3.38,STOP:-3.4%
2011-11-11,2011-11-17,SILVER,1.0,-9.17,STOP:-9.2%
2011-11-15,2011-11-17,XLK,1.0,-3.38,STOP:-3.4%
2011-11-16,2011-11-18,XLE,1.0,-2.86,STOP:-2.9%
2011-11-16,2011-11-21,DOW,1.0,-3.01,STOP:-3.0%
2011-11-16,2011-11-21,RUSSELL2000,1.0,-3.83,STOP:-3.8%
2011-11-17,2011-11-21,GOLD,1.0,-2.41,PULL:2.7%
2011-11-17,2011-11-23,CRUDE,1.0,-2.68,STOP:-2.7%
2011-11-01,2011-11-30,TBOND,2.0,-0.26,TRAIL
2011-11-23,2011-12-08,CRUDE,1.0,2.26,PULL:2.9%
2011-11-21,2011-12-12,GOLD,1.0,-0.84,TRAIL
2011-12-05,2011-12-14,DOW,1.0,-2.27,TRAIL
2011-12-06,2011-12-14,XLK,1.0,-3.61,STOP:-3.6%
2011-12-09,2011-12-14,CRUDE,1.0,-4.49,STOP:-4.5%
2011-12-09,2011-12-14,SP500,1.0,-3.46,STOP:-3.5%
2011-11-01,2011-12-21,TNOTE10,1.0,0.13,TRAIL
2011-12-13,2011-12-21,TBOND,2.0,-0.11,TRAIL
2011-12-28,2012-01-05,TBOND,1.0,-1.56,TRAIL
2011-12-21,2012-01-12,CORN,1.0,-0.81,TRAIL
2011-12-23,2012-01-12,CRUDE,2.0,-0.58,TRAIL
2011-12-21,2012-01-13,XLE,1.0,1.52,TRAIL
2012-01-11,2012-01-13,COFFEE,1.0,-4.11,STOP:-4.1%
2011-12-30,2012-01-20,TNOTE10,1.0,-0.66,TRAIL
2012-01-05,2012-01-20,TBOND,1.0,-0.29,TRAIL
2011-11-09,2012-01-23,DXY,1.0,2.26,TRAIL
2012-01-13,2012-01-31,XLE,1.0,1.8,PULL:2.7%
2012-01-12,2012-02-01,CRUDE,1.0,-1.5,PULL:3.1%
2012-01-30,2012-02-03,TBOND,1.0,-1.53,TRAIL
2012-01-12,2012-02-08,GOLD,2.0,9.96,TRAIL
2012-01-25,2012-02-09,TNOTE10,1.0,0.01,TRAIL
2011-12-01,2012-02-10,XLV,3.0,18.4,TRAIL
2012-01-20,2012-02-10,RUSSELL2000,3.0,10.98,TRAIL
2012-02-10,2012-02-15,RUSSELL2000,2.0,0.16,TRAIL
2012-01-18,2012-02-17,SILVER,1.0,8.8,PULL:2.8%
2012-02-07,2012-02-28,CRUDE,3.0,8.27,PULL:2.9%
2012-02-06,2012-02-29,XLE,3.0,5.05,TRAIL
2012-02-08,2012-02-29,GOLD,2.0,-2.24,TRAIL
2012-02-21,2012-02-29,SILVER,1.0,0.49,TRAIL
2012-02-23,2012-02-29,FTSE,3.0,-3.35,TRAIL
2012-02-16,2012-03-02,RUSSELL2000,3.0,-3.32,STOP:-3.3%
2012-03-01,2012-03-02,SILVER,1.0,-3.17,STOP:-3.2%
2012-01-18,2012-03-05,NASDAQ,3.0,19.58,TRAIL
2011-12-20,2012-03-06,DOW,3.0,16.25,TRAIL
2011-12-23,2012-03-06,SP500,3.0,18.5,TRAIL
2012-02-10,2012-03-06,XLV,1.0,-0.14,TRAIL
2012-02-28,2012-03-06,CRUDE,2.0,-1.74,PULL:3.8%
2012-03-01,2012-03-06,FTSE,1.0,-2.79,STOP:-2.8%
2012-03-05,2012-03-06,NASDAQ,2.0,-2.72,TRAIL
2011-12-22,2012-03-07,XLK,3.0,27.26,TRAIL
2012-02-10,2012-03-13,TNOTE10,1.0,-0.69,TRAIL
2012-03-06,2012-03-13,TBOND,1.0,-1.92,TRAIL
2012-03-07,2012-03-20,CRUDE,2.0,-1.04,TRAIL
2012-03-07,2012-03-21,DOW,3.0,6.71,TRAIL
2012-03-13,2012-03-21,XLE,1.0,-1.68,TRAIL
2012-03-07,2012-03-22,DAX,3.0,9.3,TRAIL
2012-03-07,2012-03-22,SP500,3.0,8.9,TRAIL
2012-03-08,2012-03-22,XLV,3.0,3.09,TRAIL
2012-03-02,2012-03-23,DXY,1.0,-0.08,TRAIL
2012-03-09,2012-03-28,RUSSELL2000,3.0,6.41,TRAIL
2012-03-20,2012-03-29,FTSE,1.0,-2.54,STOP:-2.5%
2012-03-21,2012-03-29,CRUDE,1.0,-4.19,STOP:-4.2%
2012-03-22,2012-03-29,SP500,3.0,2.26,TRAIL
2012-03-05,2012-03-30,USDJPY,1.0,0.79,TRAIL
2012-03-22,2012-04-03,NIKKEI,3.0,-0.76,TRAIL
2012-03-06,2012-04-04,NASDAQ,3.0,16.26,TRAIL
2012-03-07,2012-04-04,XLK,3.0,14.99,TRAIL
2012-03-29,2012-04-04,SP500,2.0,-0.62,TRAIL
2012-03-30,2012-04-04,GOLD,1.0,-3.41,STOP:-3.4%
2012-04-03,2012-04-04,NIKKEI,2.0,-4.58,TRAIL
2012-03-21,2012-04-05,DOW,1.0,-0.49,TRAIL
2012-03-28,2012-04-05,RUSSELL2000,1.0,-1.95,TRAIL
2012-03-23,2012-04-09,XLV,3.0,3.44,TRAIL
2012-04-04,2012-04-09,NIKKEI,1.0,-2.79,STOP:-2.8%
2012-04-04,2012-04-09,SP500,2.0,-2.4,TRAIL
2012-04-04,2012-04-10,NASDAQ,2.0,-2.51,STOP:-2.5%
2012-04-04,2012-04-10,XLK,2.0,-3.72,TRAIL
2012-04-05,2012-04-10,DOW,1.0,-2.64,STOP:-2.6%
2012-04-10,2012-04-16,XLK,1.0,-0.81,TRAIL
2012-04-05,2012-04-17,USDJPY,1.0,-2.5,TRAIL
2012-04-10,2012-04-23,NASDAQ,1.0,-0.69,TRAIL
2012-04-12,2012-04-23,GOLD,1.0,-2.83,STOP:-2.8%
2012-04-16,2012-04-23,XLK,1.0,-0.85,TRAIL
2012-04-05,2012-04-25,DXY,1.0,-1.32,TRAIL
2012-04-13,2012-05-01,NIKKEI,1.0,-2.98,STOP:-3.0%
2012-03-13,2012-05-04,SOYBEANS,3.0,18.72,TRAIL
2012-04-09,2012-05-04,XLV,1.0,-0.24,TRAIL
2012-04-09,2012-05-04,SP500,1.0,-0.95,TRAIL
2012-04-23,2012-05-04,XLK,2.0,0.07,TRAIL
2012-04-26,2012-05-04,DOW,1.0,-1.26,TRAIL
2012-04-26,2012-05-04,NASDAQ,1.0,-3.09,STOP:-3.1%
2012-05-04,2012-05-08,SOYBEANS,2.0,-5.05,STOP:-2.5%
2012-05-08,2012-05-11,SOYBEANS,1.0,-2.35,TRAIL
2012-05-02,2012-05-16,GBPUSD,1.0,-1.45,TRAIL
2012-05-11,2012-05-18,SOYBEANS,2.0,0.14,TRAIL
2012-05-18,2012-05-23,SOYBEANS,1.0,-3.02,STOP:-3.0%
2012-05-29,2012-05-31,SOYBEANS,1.0,-3.37,STOP:-3.4%
2012-05-25,2012-06-01,XLV,1.0,-2.5,TRAIL
2012-05-25,2012-06-01,NASDAQ,1.0,-3.17,STOP:-3.2%
2012-05-25,2012-06-01,XLK,1.0,-2.4,TRAIL
2012-04-09,2012-06-06,TNOTE10,1.0,2.32,TRAIL
2012-04-10,2012-06-06,TBOND,1.0,5.61,TRAIL
2012-06-07,2012-06-14,SOYBEANS,1.0,-2.94,STOP:-2.9%
2012-05-04,2012-06-15,DXY,1.0,2.67,TRAIL
2012-06-11,2012-06-21,TNOTE10,1.0,-0.95,TRAIL
2012-06-15,2012-06-21,GOLD,1.0,-3.84,STOP:-3.8%
2012-06-15,2012-06-21,NASDAQ,2.0,-0.95,TRAIL
2012-06-15,2012-06-21,XLK,2.0,-1.41,TRAIL
2012-06-14,2012-06-25,DOW,1.0,-1.18,TRAIL
2012-06-14,2012-06-25,SP500,1.0,-1.16,TRAIL
2012-06-25,2012-07-06,WHEAT,3.0,27.75,TRAIL
2012-06-29,2012-07-06,CORN,1.0,10.52,PULL:3.2%
2012-06-29,2012-07-10,DOW,1.0,-1.76,TRAIL
2012-06-29,2012-07-10,SP500,1.0,-1.52,TRAIL
2012-06-29,2012-07-10,XLK,1.0,-1.46,TRAIL
2012-06-14,2012-07-11,SOYBEANS,3.0,17.1,PULL:2.5%
2012-06-29,2012-07-11,NASDAQ,1.0,-1.6,TRAIL
2012-07-06,2012-07-11,CORN,1.0,1.01,PULL:3.2%
2012-07-02,2012-07-17,USDJPY,1.0,-1.28,TRAIL
2012-07-13,2012-07-20,XLF,1.0,-2.24,PULL:2.6%
2012-06-12,2012-07-23,XLV,1.0,3.81,TRAIL
2012-07-06,2012-07-23,WHEAT,3.0,46.07,PULL:3.2%
2012-07-11,2012-07-23,SOYBEANS,3.0,13.96,TRAIL
2012-07-11,2012-07-23,NASDAQ,1.0,0.08,PULL:2.6%
2012-07-11,2012-07-24,SP500,1.0,-0.23,TRAIL
2012-07-11,2012-07-24,CORN,3.0,5.23,PULL:4.2%
2012-07-13,2012-07-24,DOW,1.0,-1.25,TRAIL
2012-07-19,2012-07-24,XLK,1.0,-3.09,STOP:-3.1%
2012-07-23,2012-07-24,SOYBEANS,2.0,-5.8,STOP:-2.9%
2012-07-23,2012-07-24,WHEAT,3.0,-11.18,STOP:-3.7%
